Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
51,50,2010-02-08,36-322,DAL,@,GSW,W (+10),1,39:54,5,9,.556,4,6,.667,3,4,.750,0,4,4,12,3,0,1,3,17,22.7,+8
52,51,2010-02-09,36-323,DAL,@,DEN,L (-36),1,28:57,3,5,.600,3,4,.750,0,0,,0,1,1,5,1,0,4,1,9,7.1,-25
53,52,2010-02-16,36-330,DAL,@,OKC,L (-13),1,35:42,4,10,.400,3,7,.429,1,2,.500,0,8,8,5,1,2,3,5,12,9.5,-4
54,53,2010-02-17,36-331,DAL,,PHO,W (+10),1,41:34,6,11,.545,4,8,.500,2,2,1.000,2,5,7,10,7,0,1,4,18,27.0,+14
55,54,2010-02-19,36-333,DAL,@,ORL,W (+10),1,39:52,4,8,.500,2,6,.333,0,0,,0,8,8,8,4,0,3,2,10,14.2,+8
56,55,2010-02-20,36-334,DAL,,MIA,W (+6),1,39:42,5,8,.625,3,5,.600,8,9,.889,1,4,5,11,3,1,1,1,21,28.9,+14
57,56,2010-02-22,36-336,DAL,,IND,W (+9),1,27:35,4,9,.444,2,5,.400,0,0,,0,3,3,7,0,0,2,0,10,9.1,+16
58,57,2010-02-24,36-338,DAL,,LAL,W (+5),1,40:14,4,12,.333,4,9,.444,2,2,1.000,2,5,7,13,1,0,2,3,14,17.0,+1
59,58,2010-02-26,36-340,DAL,@,ATL,W (+8),1,45:58,7,18,.389,4,10,.400,1,2,.500,3,13,16,17,2,0,3,1,19,25.3,+14
60,59,2010-02-28,36-342,DAL,,NOH,W (+8),1,30:41,5,12,.417,3,7,.429,0,0,,1,8,9,5,2,0,7,1,13,7.8,+9
61,60,2010-03-01,36-343,DAL,@,CHA,W (+5),1,38:09,1,9,.111,1,7,.143,2,4,.500,0,5,5,7,1,1,3,4,5,1.8,+3
62,,2010-03-03,36-345,DAL,,MIN,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,61,2010-03-05,36-347,DAL,,SAC,W (+8),1,34:41,5,9,.556,3,5,.600,4,4,1.000,0,5,5,12,1,0,4,4,17,18.0,+17
64,62,2010-03-06,36-348,DAL,@,CHI,W (+6),1,39:10,2,6,.333,2,5,.400,0,0,,2,9,11,15,1,0,2,2,6,15.4,+19
65,63,2010-03-08,36-350,DAL,@,MIN,W (+13),1,36:30,4,8,.500,2,5,.400,2,2,1.000,0,4,4,9,3,0,3,3,12,14.3,+4
66,64,2010-03-10,36-352,DAL,,NJN,W (+9),1,44:22,6,13,.462,5,8,.625,3,4,.750,0,4,4,9,4,1,2,1,20,22.7,+11
67,65,2010-03-13,36-355,DAL,,NYK,L (-34),1,37:03,5,12,.417,4,7,.571,1,2,.500,2,3,5,6,0,0,4,1,15,10.3,-22
68,66,2010-03-17,36-359,DAL,,CHI,W (+7),1,24:00,0,5,.000,0,4,.000,0,0,,0,2,2,4,0,0,3,0,0,-3.1,+8
69,67,2010-03-20,36-362,DAL,,BOS,L (-9),1,37:14,4,8,.500,1,4,.250,2,2,1.000,1,5,6,9,1,0,3,0,11,13.5,-16
70,68,2010-03-22,36-364,DAL,@,NOH,L (-16),1,32:13,2,8,.250,2,4,.500,0,0,,0,4,4,6,1,0,3,1,6,4.2,-3
71,69,2010-03-23,37-000,DAL,,LAC,W (+10),1,41:17,10,21,.476,6,11,.545,0,0,,0,6,6,12,1,0,2,2,26,23.7,+4
72,70,2010-03-25,37-002,DAL,@,POR,L (-12),1,38:40,3,7,.429,3,6,.500,2,2,1.000,2,5,7,7,1,0,2,2,11,13.3,-14
73,71,2010-03-27,37-004,DAL,@,GSW,W (+21),1,29:30,0,5,.000,0,3,.000,0,0,,1,5,6,11,2,0,2,1,0,6.0,+18
74,72,2010-03-29,37-006,DAL,,DEN,W (+16),1,38:26,2,6,.333,2,4,.500,2,2,1.000,0,6,6,10,3,0,1,2,8,14.6,+23
75,73,2010-03-31,37-008,DAL,@,MEM,W (+4),1,41:52,4,7,.571,4,7,.571,0,0,,1,9,10,7,2,0,1,1,12,17.6,+2
76,74,2010-04-01,37-009,DAL,,ORL,L (-15),1,35:18,2,8,.250,1,5,.200,2,2,1.000,0,5,5,2,1,0,1,1,7,4.7,-17
77,75,2010-04-03,37-011,DAL,,OKC,L (-5),1,34:28,10,15,.667,3,6,.500,1,2,.500,1,3,4,6,3,1,2,4,24,23.0,+3
78,76,2010-04-07,37-015,DAL,,MEM,W (+26),1,30:11,4,9,.444,4,5,.800,0,0,,1,3,4,10,1,0,1,1,12,15.5,+5
79,77,2010-04-09,37-017,DAL,@,POR,W (+6),1,41:34,1,8,.125,0,3,.000,0,0,,1,11,12,6,3,1,4,1,2,4.3,+7
80,78,2010-04-10,37-018,DAL,@,SAC,W (+18),1,31:42,4,6,.667,2,3,.667,1,2,.500,0,10,10,13,2,0,3,3,11,17.9,+18
81,79,2010-04-12,37-020,DAL,@,LAC,W (+23),1,29:18,5,13,.385,2,7,.286,0,0,,0,0,0,12,1,0,4,2,12,9.5,+26
82,80,2010-04-14,37-022,DAL,,SAS,W (+7),1,28:24,5,12,.417,3,5,.600,5,5,1.000,1,6,7,3,0,0,2,1,18,13.8,+6
1,1,2010-10-27,37-218,DAL,,CHA,W (+15),1,31:46,5,8,.625,2,5,.400,0,0,,1,1,2,18,3,1,1,2,12,23.9,+30
2,2,2010-10-29,37-220,DAL,,MEM,L (-1),1,34:42,3,9,.333,2,7,.286,1,2,.500,2,4,6,10,2,0,5,5,9,8.1,-7
3,3,2010-10-31,37-222,DAL,@,LAC,W (+16),1,31:34,3,8,.375,3,5,.600,4,4,1.000,1,8,9,7,2,0,3,2,13,14.8,+21
4,4,2010-11-03,37-225,DAL,@,DEN,W (+1),1,38:18,1,6,.167,1,4,.250,0,0,,3,0,3,12,3,1,1,2,3,11.6,+2
5,5,2010-11-06,37-228,DAL,,DEN,L (-11),1,33:28,3,7,.429,2,4,.500,0,0,,1,4,5,7,1,1,3,1,8,9.4,+11
6,6,2010-11-08,37-230,DAL,,BOS,W (+2),1,33:53,0,5,.000,0,2,.000,0,0,,0,3,3,10,2,0,3,2,0,2.6,-3
7,7,2010-11-10,37-232,DAL,@,MEM,W (+15),1,25:44,2,6,.333,2,5,.400,0,0,,0,1,1,12,0,0,2,3,6,8.1,+8
8,8,2010-11-12,37-234,DAL,,PHI,W (+9),1,33:36,3,10,.300,2,7,.286,2,2,1.000,0,2,2,8,4,0,2,3,10,11.2,-4
9,9,2010-11-15,37-237,DAL,,NOH,W (+3),1,34:46,6,8,.750,3,5,.600,1,2,.500,1,7,8,6,1,0,3,0,16,17.4,+9
10,10,2010-11-17,37-239,DAL,@,NOH,L (-2),1,34:56,3,7,.429,3,6,.500,2,2,1.000,0,4,4,8,2,0,5,5,11,9.1,-5
11,11,2010-11-19,37-241,DAL,,CHI,L (-5),1,33:49,1,4,.250,1,4,.250,0,0,,0,1,1,4,0,0,0,1,3,3.3,+5
12,12,2010-11-20,37-242,DAL,@,ATL,W (+5),1,32:08,2,5,.400,1,3,.333,0,0,,1,1,2,9,1,0,2,1,5,8.2,-3
13,13,2010-11-23,37-245,DAL,,DET,W (+4),1,38:46,2,9,.222,1,5,.200,2,2,1.000,0,4,4,10,1,0,0,1,7,10.3,+3
14,14,2010-11-24,37-246,DAL,@,OKC,W (+8),1,35:45,3,12,.250,2,9,.222,0,0,,1,1,2,12,1,0,3,0,8,8.2,+14
15,15,2010-11-26,37-248,DAL,@,SAS,W (+9),1,34:16,5,9,.556,2,3,.667,0,2,.000,1,5,6,6,3,0,2,1,12,13.9,+8
16,16,2010-11-27,37-249,DAL,,MIA,W (+11),1,37:22,1,5,.200,1,3,.333,2,2,1.000,0,8,8,13,2,0,2,1,5,13.0,+11
17,17,2010-11-29,37-251,DAL,,HOU,W (+10),1,25:36,3,8,.375,2,3,.667,0,0,,1,2,3,11,0,0,2,0,8,10.6,+10
18,18,2010-12-01,37-253,DAL,,MIN,W (+14),1,28:30,2,11,.182,1,5,.200,0,0,,2,3,5,4,4,0,3,2,5,3.4,+14
19,19,2010-12-03,37-255,DAL,@,UTA,W (+12),1,28:55,6,8,.750,3,5,.600,0,0,,0,3,3,7,0,0,2,1,15,15.2,+4
20,20,2010-12-04,37-256,DAL,@,SAC,W (+2),1,32:33,2,10,.200,1,8,.125,3,3,1.000,0,5,5,5,0,0,2,2,8,4.0,+2
21,21,2010-12-07,37-259,DAL,,GSW,W (+5),1,32:26,1,7,.143,1,5,.200,0,0,,0,4,4,7,2,0,0,0,3,6.6,-6
22,22,2010-12-09,37-261,DAL,,NJN,W (+13),1,25:45,2,6,.333,2,5,.400,0,0,,0,1,1,8,3,0,1,1,6,10.1,0
23,23,2010-12-11,37-263,DAL,,UTA,W (+6),1,35:14,1,5,.200,0,3,.000,1,1,1.000,0,4,4,9,2,0,3,3,3,5.2,+15
24,24,2010-12-13,37-265,DAL,,MIL,L (-4),1,31:12,4,7,.571,1,4,.250,2,2,1.000,2,5,7,10,3,0,2,0,11,18.6,-9
25,25,2010-12-15,37-267,DAL,,POR,W (+5),1,35:57,4,6,.667,3,3,1.000,0,0,,0,7,7,6,1,1,3,1,11,13.0,+13
26,26,2010-12-17,37-269,DAL,,PHO,W (+15),1,25:06,2,5,.400,0,3,.000,0,0,,0,4,4,8,2,0,2,2,4,7.3,+15
27,27,2010-12-20,37-272,DAL,@,MIA,W (+2),1,38:33,3,5,.600,1,2,.500,0,0,,0,4,4,7,0,0,3,3,7,6.6,-1
28,28,2010-12-21,37-273,DAL,@,ORL,W (+6),1,33:17,4,12,.333,3,8,.375,2,2,1.000,1,5,6,12,1,0,1,1,13,16.4,+7
29,29,2010-12-27,37-279,DAL,@,OKC,W (+10),1,35:50,4,11,.364,2,7,.286,0,0,,0,9,9,10,4,0,2,1,10,15.2,+12
30,30,2010-12-28,37-280,DAL,,TOR,L (-8),1,32:37,3,11,.273,0,2,.000,1,1,1.000,1,5,6,4,1,2,3,0,7,4.9,-16
31,31,2010-12-30,37-282,DAL,,SAS,L (-6),1,38:05,5,15,.333,2,5,.400,0,0,,2,8,10,13,2,2,3,3,12,15.6,+7
32,32,2011-01-01,37-284,DAL,@,MIL,L (-12),1,38:10,5,12,.417,2,5,.400,2,2,1.000,2,5,7,9,6,1,3,0,14,20.5,-9
33,33,2011-01-02,37-285,DAL,@,CLE,W (+9),1,34:29,3,13,.231,2,6,.333,2,2,1.000,1,3,4,8,2,1,4,1,10,7.6,+9
34,34,2011-01-04,37-287,DAL,,POR,W (+3),1,39:14,3,12,.250,1,5,.200,1,1,1.000,0,6,6,8,2,0,5,0,8,5.2,+5
35,35,2011-01-06,37-289,DAL,,OKC,L (-4),1,39:46,0,7,.000,0,4,.000,0,0,,1,9,10,7,1,0,2,3,0,1.2,-7
36,36,2011-01-08,37-291,DAL,,ORL,L (-10),1,32:35,2,8,.250,1,5,.200,1,1,1.000,0,5,5,7,3,0,2,0,6,8.6,-23
37,37,2011-01-12,37-295,DAL,@,IND,L (-13),1,32:26,4,9,.444,4,7,.571,1,1,1.000,0,3,3,7,3,2,2,0,13,16.5,-5
38,38,2011-01-14,37-297,DAL,@,SAS,L (-12),1,27:04,3,8,.375,1,3,.333,0,0,,1,3,4,3,0,0,2,0,7,4.3,-14
39,39,2011-01-15,37-298,DAL,@,MEM,L (-19),1,30:21,1,7,.143,1,6,.167,0,0,,0,4,4,4,0,0,1,1,3,1.1,-20
40,40,2011-01-17,37-300,DAL,@,DET,L (-14),1,35:54,0,7,.000,0,7,.000,0,0,,0,1,1,13,0,0,3,4,0,-0.1,-15
41,41,2011-01-19,37-302,DAL,,LAL,W (+9),1,34:54,8,12,.667,5,8,.625,0,0,,0,2,2,10,0,0,1,1,21,22.0,+10
42,42,2011-01-20,37-303,DAL,@,CHI,L (-5),1,37:59,3,7,.429,2,4,.500,0,0,,1,5,6,3,1,1,6,1,8,3.9,+1
43,43,2011-01-22,37-305,DAL,@,NJN,W (+1),1,34:14,1,6,.167,1,4,.250,2,2,1.000,1,4,5,8,3,0,1,2,5,9.9,-1
44,44,2011-01-25,37-308,DAL,,LAC,W (+7),1,33:26,0,4,.000,0,3,.000,1,1,1.000,1,1,2,7,2,1,0,2,1,6.0,-1
45,45,2011-01-27,37-310,DAL,,HOU,W (+5),1,32:14,5,9,.556,1,3,.333,0,0,,0,2,2,10,1,1,1,0,11,15.0,-1
46,46,2011-01-29,37-312,DAL,,ATL,W (+11),1,34:49,4,8,.500,2,4,.500,2,2,1.000,2,6,8,5,2,0,1,2,12,14.9,+5
47,47,2011-01-31,37-314,DAL,,WAS,W (+10),1,35:22,3,8,.375,3,7,.429,2,2,1.000,0,9,9,11,1,1,1,3,11,16.5,+7
48,48,2011-02-02,37-316,DAL,@,NYK,W (+16),1,31:47,2,10,.200,2,7,.286,0,0,,1,5,6,10,1,0,1,1,6,8.6,+16
49,49,2011-02-04,37-318,DAL,@,BOS,W (+4),1,37:08,4,9,.444,2,5,.400,0,0,,0,0,0,9,0,1,3,3,10,8.1,+12
50,50,2011-02-05,37-319,DAL,@,CHA,W (+9),1,37:24,4,8,.500,4,8,.500,1,2,.500,0,5,5,6,2,3,3,1,13,15.0,+14
51,51,2011-02-07,37-321,DAL,,CLE,W (+3),1,34:10,2,6,.333,2,5,.400,0,0,,0,4,4,8,2,1,3,0,6,9.1,-9
52,52,2011-02-09,37-323,DAL,@,SAC,W (+2),1,33:25,5,10,.500,4,8,.500,0,0,,0,8,8,5,1,0,4,3,14,10.7,0
53,53,2011-02-10,37-324,DAL,@,DEN,L (-1),1,34:29,3,9,.333,2,5,.400,2,2,1.000,0,7,7,6,1,1,1,1,10,11.5,-13
54,54,2011-02-12,37-326,DAL,@,HOU,W (+4),1,32:24,4,6,.667,2,4,.500,1,2,.500,0,3,3,5,2,0,3,1,11,11.0,+6
55,55,2011-02-16,37-330,DAL,,SAC,W (+16),1,28:06,7,9,.778,6,7,.857,0,0,,0,2,2,4,2,0,3,1,20,18.5,+9
56,56,2011-02-17,37-331,DAL,@,PHO,W (+6),1,41:30,2,8,.250,1,6,.167,1,2,.500,0,8,8,12,1,1,1,0,6,12.3,+3
57,57,2011-02-23,37-337,DAL,,UTA,W (+19),1,26:53,2,3,.667,1,2,.500,0,0,,0,3,3,12,2,0,3,3,5,10.8,+7
58,58,2011-02-26,37-340,DAL,@,WAS,W (+6),1,32:29,1,1,1.000,1,1,1.000,0,0,,0,8,8,14,3,0,2,4,3,14.3,+8
59,59,2011-02-27,37-341,DAL,@,TOR,W (+18),1,26:25,2,5,.400,2,4,.500,0,0,,0,1,1,7,1,0,1,0,6,8.5,-2
60,60,2011-03-01,37-343,DAL,@,PHI,W (+8),1,36:50,3,8,.375,3,7,.429,4,4,1.000,0,10,10,13,3,0,0,3,13,22.5,+5
61,61,2011-03-04,37-346,DAL,,IND,W (+8),1,32:49,3,4,.750,3,4,.750,6,6,1.000,1,5,6,5,1,0,4,1,15,15.7,+1
62,62,2011-03-06,37-348,DAL,,MEM,L (-1),1,33:36,1,4,.250,0,2,.000,2,2,1.000,0,3,3,6,2,0,4,1,4,4.3,-8
63,63,2011-03-07,37-349,DAL,@,MIN,W (+3),1,31:29,4,8,.500,2,6,.333,3,3,1.000,1,1,2,9,4,0,2,1,13,17.9,-7
64,64,2011-03-09,37-351,DAL,@,NOH,L (-1),1,34:36,0,7,.000,0,5,.000,3,3,1.000,0,1,1,7,1,0,0,2,3,3.5,-1
65,65,2011-03-10,37-352,DAL,,NYK,W (+18),1,30:57,2,5,.400,2,5,.400,0,0,,0,3,3,8,1,0,2,1,6,8.4,+11
66,66,2011-03-12,37-354,DAL,,LAL,L (-5),1,33:12,2,5,.400,1,4,.250,0,0,,0,4,4,9,2,1,3,4,5,7.9,-7
67,67,2011-03-15,37-357,DAL,@,POR,L (-3),1,35:22,0,1,.000,0,1,.000,1,2,.500,0,5,5,14,0,0,3,2,1,7.4,+4
68,68,2011-03-16,37-358,DAL,@,GSW,W (+6),1,34:06,1,6,.167,1,6,.167,1,2,.500,1,4,5,11,0,0,4,2,4,4.6,+8
69,69,2011-03-18,37-360,DAL,,SAS,L (-6),1,36:52,3,7,.429,1,4,.250,0,0,,0,5,5,9,1,0,3,1,7,8.7,-8
70,70,2011-03-20,37-362,DAL,,GSW,W (+28),1,24:56,3,8,.375,2,7,.286,0,0,,0,2,2,6,0,0,0,1,8,8.0,+4
71,71,2011-03-24,38-001,DAL,,MIN,W (+8),1,34:53,0,5,.000,0,5,.000,0,0,,0,6,6,13,3,1,2,1,0,8.7,+10
72,72,2011-03-26,38-003,DAL,@,UTA,W (+17),1,33:13,3,6,.500,1,4,.250,0,0,,0,3,3,6,2,1,6,2,7,5.0,+13
73,73,2011-03-27,38-004,DAL,@,PHO,W (+8),1,32:12,5,8,.625,4,7,.571,2,2,1.000,0,2,2,3,0,0,3,0,16,12.1,+1
74,74,2011-03-30,38-007,DAL,@,LAC,W (+6),1,29:25,2,8,.250,1,4,.250,0,0,,0,0,0,10,1,1,2,1,5,6.5,+7
75,75,2011-03-31,38-008,DAL,@,LAL,L (-28),1,32:22,2,7,.286,2,6,.333,0,0,,0,2,2,6,2,0,2,4,6,5.1,-16
76,76,2011-04-02,38-010,DAL,@,GSW,L (-7),1,28:41,1,7,.143,0,5,.000,1,2,.500,0,3,3,6,1,0,0,0,3,4.2,-12
77,77,2011-04-03,38-011,DAL,@,POR,L (-8),1,27:14,0,6,.000,0,5,.000,0,0,,0,2,2,4,3,1,2,0,0,0.9,-16
78,,2011-04-06,38-014,DAL,,DEN,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
79,,2011-04-08,38-016,DAL,,LAC,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
80,78,2011-04-10,38-018,DAL,,PHO,W (+25),1,28:29,3,7,.429,1,5,.200,0,0,,0,2,2,7,3,0,3,0,7,8.8,+14
81,79,2011-04-11,38-019,DAL,@,HOU,W (+7),1,39:09,1,7,.143,0,5,.000,2,2,1.000,0,5,5,4,2,1,1,4,4,3.9,0
82,80,2011-04-13,38-021,DAL,,NOH,W (+32),1,28:55,4,6,.667,4,6,.667,0,0,,0,3,3,8,4,0,1,0,12,18.9,+11
1,1,2011-12-25,38-277,DAL,,MIA,L (-11),1,27:35,2,5,.400,2,5,.400,3,3,1.000,0,0,0,3,2,0,2,2,9,7.6,-26
2,2,2011-12-26,38-278,DAL,,DEN,L (-22),1,24:14,4,9,.444,4,8,.500,0,0,,0,3,3,4,0,0,2,2,12,8.2,-27
3,3,2011-12-29,38-281,DAL,@,OKC,L (-2),1,34:37,1,3,.333,1,3,.333,0,0,,0,4,4,3,5,0,3,1,3,6.2,-2
4,4,2011-12-30,38-282,DAL,,TOR,W (+13),1,30:39,3,8,.375,3,7,.429,0,0,,1,6,7,6,0,0,1,1,9,9.9,+1
5,5,2012-01-01,38-284,DAL,@,MIN,L (-17),1,34:31,1,5,.200,1,5,.200,0,0,,0,4,4,5,4,0,2,3,3,5.4,-8
6,6,2012-01-02,38-285,DAL,,OKC,W (+13),1,34:05,0,1,.000,0,0,,0,0,,0,5,5,9,0,0,3,2,0,3.3,+2
7,7,2012-01-04,38-287,DAL,,PHO,W (+9),1,27:43,1,6,.167,1,4,.250,0,0,,1,4,5,3,4,0,0,3,3,6.0,0
8,8,2012-01-05,38-288,DAL,@,SAS,L (-22),1,11:32,0,2,.000,0,2,.000,0,0,,0,2,2,3,0,0,1,1,0,-0.1,-14
9,,2012-01-07,38-290,DAL,,NOH,W (+15),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
10,,2012-01-10,38-293,DAL,@,DET,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,,2012-01-11,38-294,DAL,@,BOS,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,,2012-01-13,38-296,DAL,,MIL,W (+26),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,9,2012-01-14,38-297,DAL,,SAC,W (+39),1,29:18,2,2,1.000,1,1,1.000,0,0,,0,3,3,6,6,1,2,1,5,13.8,+19
14,10,2012-01-16,38-299,DAL,@,LAL,L (-3),1,33:51,1,9,.111,0,8,.000,1,2,.500,0,7,7,2,2,0,3,1,3,-1.2,-4
15,11,2012-01-18,38-301,DAL,@,LAC,L (-2),1,34:47,2,6,.333,1,5,.200,0,0,,1,2,3,10,0,0,4,1,5,5.5,+1
16,12,2012-01-19,38-302,DAL,@,UTA,W (+3),1,34:04,1,4,.250,0,2,.000,0,0,,1,4,5,11,0,1,6,2,2,3.1,0
17,13,2012-01-21,38-304,DAL,@,NOH,W (+2),1,34:01,0,6,.000,0,5,.000,0,0,,0,10,10,5,0,0,2,1,0,-0.1,+12
18,14,2012-01-23,38-306,DAL,,PHO,W (+6),1,32:31,1,6,.167,1,6,.167,0,0,,0,5,5,5,1,0,0,1,3,4.8,+5
19,15,2012-01-25,38-308,DAL,,MIN,L (-15),1,33:07,3,6,.500,2,5,.400,0,0,,3,5,8,7,1,0,2,3,8,11.3,-18
20,16,2012-01-27,38-310,DAL,,UTA,W (+15),1,2:13,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-1
21,,2012-01-29,38-312,DAL,,SAS,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,,2012-01-30,38-313,DAL,@,PHO,W (+23),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
23,,2012-02-01,38-315,DAL,,OKC,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
24,,2012-02-03,38-317,DAL,,IND,L (-11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,,2012-02-04,38-318,DAL,@,CLE,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
26,,2012-02-08,38-322,DAL,@,DEN,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,17,2012-02-10,38-324,DAL,@,MIN,W (+7),1,27:21,2,4,.500,2,3,.667,2,2,1.000,0,5,5,10,2,1,8,4,8,7.6,+23
28,18,2012-02-11,38-325,DAL,,POR,W (+3),1,30:50,2,6,.333,1,5,.200,0,0,,0,8,8,8,1,0,2,2,5,7.8,+5
29,19,2012-02-13,38-327,DAL,,LAC,W (+4),1,25:38,1,4,.250,1,3,.333,0,0,,0,4,4,4,1,0,1,2,3,3.8,+7
30,20,2012-02-15,38-329,DAL,,DEN,W (+18),1,22:12,4,6,.667,4,6,.667,1,1,1.000,0,3,3,3,3,0,0,2,13,15.6,+23
31,21,2012-02-17,38-331,DAL,@,PHI,W (+7),1,29:51,3,8,.375,2,6,.333,1,1,1.000,1,8,9,8,2,1,1,2,9,14.2,+28
32,22,2012-02-19,38-333,DAL,@,NYK,L (-7),1,27:52,3,9,.333,2,8,.250,0,0,,1,4,5,4,3,0,5,2,8,4.8,+12
33,23,2012-02-20,38-334,DAL,,BOS,W (+16),1,22:42,2,5,.400,2,5,.400,0,0,,0,2,2,8,3,0,1,2,6,10.7,+20
34,24,2012-02-22,38-336,DAL,,LAL,L (-5),1,33:35,2,6,.333,1,5,.200,0,0,,1,1,2,4,2,0,2,2,5,4.6,-6
35,25,2012-02-28,38-342,DAL,,NJN,L (-1),1,29:51,1,7,.143,1,7,.143,0,0,,0,4,4,8,2,0,1,0,3,6.3,+7
36,26,2012-02-29,38-343,DAL,@,MEM,L (-11),1,26:33,3,8,.375,2,6,.333,0,0,,0,0,0,3,1,0,1,0,8,5.7,-1
37,27,2012-03-02,38-345,DAL,@,NOH,L (-5),1,28:18,1,3,.333,1,3,.333,0,0,,0,1,1,6,1,0,2,2,3,4.0,+14
38,28,2012-03-03,38-346,DAL,,UTA,W (+6),1,27:50,1,5,.200,1,2,.500,1,2,.500,0,4,4,8,2,0,2,1,4,6.9,-2
39,29,2012-03-05,38-348,DAL,@,OKC,L (-4),1,29:07,2,4,.500,2,4,.500,0,0,,0,4,4,5,3,0,2,0,6,9.7,+2
40,30,2012-03-06,38-349,DAL,,NYK,W (+10),1,32:12,4,9,.444,3,6,.500,4,4,1.000,2,2,4,6,1,0,4,5,15,11.5,+8
41,31,2012-03-08,38-351,DAL,@,PHO,L (-2),1,30:16,4,9,.444,3,5,.600,1,1,1.000,1,3,4,3,3,1,2,1,12,12.3,+8
42,32,2012-03-09,38-352,DAL,@,SAC,L (-13),1,21:35,2,8,.250,2,7,.286,0,0,,1,1,2,4,0,0,2,2,6,2.2,-24
43,,2012-03-10,38-353,DAL,@,GSW,L (-24),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
44,33,2012-03-13,38-356,DAL,,WAS,W (+9),1,22:57,0,3,.000,0,3,.000,0,0,,0,2,2,4,3,0,0,2,0,3.5,+1
45,34,2012-03-15,38-358,DAL,,CHA,W (+5),1,24:00,2,5,.400,1,4,.250,2,2,1.000,0,3,3,3,2,0,0,0,7,9.3,+11
46,35,2012-03-17,38-360,DAL,,SAS,W (+7),1,33:44,5,9,.556,4,5,.800,0,0,,0,5,5,10,0,0,1,1,14,16.8,+20
47,36,2012-03-19,38-362,DAL,@,DEN,W (+17),1,24:43,2,4,.500,1,3,.333,2,2,1.000,0,1,1,10,4,0,0,1,7,15.9,+9
