Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
30,30,2021-12-18,33-129,BRK,,ORL,L (-7),1,40:37,10,24,.417,2,14,.143,1,1,1.000,1,5,6,5,1,0,2,2,23,14.1,-12
31,31,2021-12-25,33-136,BRK,@,LAL,W (+7),1,35:45,11,17,.647,8,13,.615,4,4,1.000,0,2,2,7,1,0,0,4,34,31.4,+19
32,32,2021-12-27,33-138,BRK,@,LAC,W (+16),1,34:46,6,14,.429,6,13,.462,0,0,,0,3,3,2,1,0,3,0,18,10.9,+2
33,33,2021-12-30,33-141,BRK,,PHI,L (-8),1,34:12,2,10,.200,1,8,.125,0,0,,1,2,3,1,0,1,2,1,5,-0.9,-5
34,34,2022-01-01,33-143,BRK,,LAC,L (-4),1,32:35,6,10,.600,5,9,.556,0,0,,0,0,0,2,1,0,2,6,17,10.4,+5
35,35,2022-01-03,33-145,BRK,,MEM,L (-14),1,29:51,0,6,.000,0,5,.000,0,0,,0,0,0,1,0,0,1,1,0,-4.9,-20
36,36,2022-01-05,33-147,BRK,@,IND,W (+8),0,35:09,2,6,.333,2,6,.333,0,0,,0,2,2,5,2,0,0,1,6,8.3,+10
37,37,2022-01-07,33-149,BRK,,MIL,L (-12),1,32:03,1,8,.125,1,6,.167,0,0,,0,3,3,2,2,0,0,1,3,1.7,-16
38,38,2022-01-09,33-151,BRK,,SAS,W (+2),1,39:14,5,15,.333,3,12,.250,0,0,,0,6,6,4,0,2,3,0,13,7.5,+10
39,39,2022-01-10,33-152,BRK,@,POR,L (-6),0,31:27,1,5,.200,1,3,.333,0,0,,0,0,0,5,0,1,0,1,3,3.7,+2
40,40,2022-01-12,33-154,BRK,@,CHI,W (+26),0,21:46,7,10,.700,6,8,.750,1,2,.500,0,3,3,1,0,0,1,2,21,16.2,+33
41,,2022-01-13,33-155,BRK,,OKC,L (-21),Inactive,,,,,,,,,,,,,,,,,,,,,
42,41,2022-01-15,33-157,BRK,,NOP,W (+15),1,29:08,7,13,.538,3,7,.429,4,4,1.000,0,1,1,3,1,0,0,1,21,17.7,+5
43,42,2022-01-17,33-159,BRK,@,CLE,L (-7),1,30:50,4,10,.400,3,8,.375,0,0,,0,1,1,1,2,1,0,2,11,8.5,-9
