Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
55,54,2000-02-25,32-273,LAL,,BOS,W (+13),1,25:31,7,12,.583,0,2,.000,6,6,1.000,1,0,1,0,0,0,1,1,20,13.7,+15
56,55,2000-02-27,32-275,LAL,,HOU,W (+16),1,27:30,6,11,.545,3,5,.600,2,2,1.000,0,3,3,1,0,1,0,3,17,12.8,+17
57,56,2000-02-29,32-277,LAL,@,POR,W (+3),1,27:46,3,9,.333,1,3,.333,2,2,1.000,0,0,0,1,1,0,1,1,9,4.2,-2
58,57,2000-03-01,32-278,LAL,,VAN,W (+12),1,27:13,4,9,.444,0,2,.000,0,1,.000,1,0,1,1,0,0,1,1,8,2.9,+7
59,58,2000-03-03,32-280,LAL,,IND,W (+15),1,29:19,3,10,.300,0,1,.000,2,2,1.000,2,1,3,1,1,1,1,2,8,4.5,+10
60,59,2000-03-05,32-282,LAL,,MIA,W (+13),1,35:08,8,16,.500,0,3,.000,7,8,.875,1,9,10,3,1,0,0,4,23,19.5,+11
61,60,2000-03-06,32-283,LAL,@,LAC,W (+20),1,27:22,6,14,.429,1,3,.333,3,4,.750,1,3,4,3,1,0,0,1,16,12.5,+8
62,61,2000-03-09,32-286,LAL,@,GSW,W (+17),1,26:07,3,10,.300,2,3,.667,2,2,1.000,1,3,4,2,1,0,0,2,10,7.4,+18
63,62,2000-03-12,32-289,LAL,,SAC,W (+3),1,25:50,3,11,.273,0,2,.000,0,0,,3,2,5,2,1,0,2,4,6,1.0,-16
64,63,2000-03-13,32-290,LAL,@,DEN,W (+10),1,33:19,6,13,.462,2,2,1.000,6,6,1.000,0,3,3,3,1,0,0,2,20,16.5,+2
65,64,2000-03-16,32-293,LAL,@,WAS,L (-7),1,38:28,9,17,.529,2,3,.667,2,2,1.000,2,3,5,3,0,0,0,4,22,16.5,-9
66,65,2000-03-17,32-294,LAL,@,DET,W (+28),1,28:28,8,12,.667,1,3,.333,2,2,1.000,0,5,5,3,1,0,0,3,19,17.2,+11
67,66,2000-03-19,32-296,LAL,@,NYK,W (+7),1,33:13,3,10,.300,0,2,.000,0,1,.000,2,2,4,2,0,0,1,3,6,1.0,+1
68,67,2000-03-20,32-297,LAL,@,MIA,W (+11),1,42:21,7,15,.467,3,6,.500,11,12,.917,0,7,7,3,1,0,4,4,28,19.5,+15
69,68,2000-03-22,32-299,LAL,,GSW,W (+23),1,20:47,5,9,.556,0,3,.000,7,8,.875,0,1,1,5,1,0,0,2,17,16.3,+16
70,69,2000-03-24,32-301,LAL,,PHO,W (+8),1,27:50,1,6,.167,0,1,.000,0,1,.000,0,1,1,1,0,0,0,1,2,-1.6,+8
71,70,2000-03-26,32-303,LAL,@,SAC,W (+1),1,37:00,6,18,.333,2,3,.667,4,4,1.000,1,9,10,1,0,0,0,2,18,11.1,+5
72,,2000-03-29,32-306,LAL,@,VAN,W (+9),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
73,71,2000-03-31,32-308,LAL,,PHI,W (+12),1,22:23,2,7,.286,0,3,.000,4,5,.800,1,1,2,3,0,0,3,5,8,1.6,-1
74,72,2000-04-02,32-310,LAL,,NYK,W (+24),1,28:08,5,9,.556,0,2,.000,2,2,1.000,0,1,1,2,0,0,1,1,12,8.0,+1
75,73,2000-04-04,32-312,LAL,@,PHO,W (+1),1,28:55,4,13,.308,0,0,,2,2,1.000,1,6,7,2,0,0,1,0,10,5.4,-4
76,74,2000-04-05,32-313,LAL,@,GSW,W (+7),1,28:46,3,7,.429,0,1,.000,0,0,,0,4,4,2,2,0,1,3,6,4.7,-7
77,75,2000-04-08,32-316,LAL,,SAS,L (-18),1,28:54,5,14,.357,3,3,1.000,4,4,1.000,2,1,3,3,0,0,0,1,17,12.6,-10
78,76,2000-04-10,32-318,LAL,,SEA,W (+3),1,34:06,7,18,.389,0,2,.000,14,15,.933,2,7,9,3,0,0,1,2,28,21.6,+12
79,77,2000-04-14,32-322,LAL,,SAC,W (+7),1,34:10,8,13,.615,3,5,.600,5,5,1.000,0,3,3,1,1,0,4,3,24,15.5,+3
80,78,2000-04-16,32-324,LAL,,MIN,W (+6),1,29:54,3,10,.300,1,3,.333,4,4,1.000,1,3,4,2,2,0,1,3,11,8.0,+1
81,79,2000-04-18,32-326,LAL,@,DAL,L (-10),1,35:21,7,15,.467,1,5,.200,0,0,,1,0,1,4,0,0,1,4,15,8.2,+6
82,80,2000-04-19,32-327,LAL,@,SAS,L (-5),1,22:08,6,11,.545,1,5,.200,0,1,.000,0,4,4,3,0,0,2,0,13,8.6,+4'
1,1,2000-10-31,33-156,NYK,,PHI,L (-29),0,28:23,3,8,.375,0,0,,3,4,.750,1,0,1,2,1,0,3,5,9,2.3,-16
2,2,2000-11-02,33-158,NYK,,ATL,W (+25),0,27:37,7,10,.700,3,3,1.000,4,4,1.000,0,4,4,0,0,0,0,1,21,17.6,+22
3,3,2000-11-03,33-159,NYK,@,WAS,W (+4),0,24:36,1,4,.250,0,1,.000,2,2,1.000,0,7,7,1,1,1,2,2,4,3.3,+9
4,4,2000-11-07,33-163,NYK,@,MIL,W (+14),0,29:12,8,14,.571,1,2,.500,1,2,.500,0,2,2,1,0,0,1,2,18,10.5,-3
5,5,2000-11-08,33-164,NYK,,CLE,L (-2),1,41:52,7,13,.538,0,2,.000,9,10,.900,0,3,3,2,2,0,1,1,23,19.2,+1
6,6,2000-11-10,33-166,NYK,@,BOS,W (+2),1,34:20,5,12,.417,0,2,.000,0,1,.000,0,1,1,2,0,0,1,4,10,2.3,-3
7,7,2000-11-11,33-167,NYK,,CHH,W (+14),1,27:23,4,12,.333,0,0,,1,1,1.000,1,2,3,2,0,0,1,4,9,2.3,+11
8,8,2000-11-14,33-170,NYK,@,SEA,L (-21),0,23:53,2,11,.182,0,3,.000,0,0,,5,1,6,0,0,0,1,3,4,-1.3,-6
9,9,2000-11-15,33-171,NYK,@,LAC,L (-4),0,23:59,4,10,.400,0,1,.000,0,0,,2,2,4,1,0,1,0,2,8,5.2,0
10,10,2000-11-17,33-173,NYK,@,PHO,W (+5),0,24:09,1,7,.143,0,2,.000,6,7,.857,0,1,1,1,2,0,2,4,8,2.5,+2
11,11,2000-11-19,33-175,NYK,,GSW,W (+17),0,29:08,4,8,.500,2,3,.667,1,2,.500,0,3,3,2,1,0,1,2,11,8.1,+7
12,12,2000-11-21,33-177,NYK,@,ORL,W (+1),0,26:54,1,8,.125,0,3,.000,3,4,.750,1,0,1,0,2,0,0,2,5,1.3,+5
13,13,2000-11-22,33-178,NYK,@,ATL,L (-4),0,34:08,2,5,.400,1,3,.333,2,2,1.000,0,2,2,1,1,0,0,1,7,6.2,+4
14,14,2000-11-25,33-181,NYK,,TOR,L (-4),0,34:15,3,12,.250,1,4,.250,2,3,.667,1,1,2,2,0,0,1,3,9,1.6,-8
15,15,2000-11-27,33-183,NYK,,VAN,W (+25),1,35:17,7,13,.538,5,7,.714,4,4,1.000,2,5,7,1,0,1,1,2,23,19.2,+27
16,16,2000-11-29,33-185,NYK,,MIA,L (-3),1,27:24,4,12,.333,0,2,.000,4,4,1.000,1,4,5,0,0,0,2,6,12,2.7,+8
17,17,2000-12-01,33-187,NYK,@,CHI,W (+5),1,28:38,3,7,.429,0,2,.000,3,3,1.000,0,3,3,1,0,0,1,2,9,5.1,+1
18,18,2000-12-02,33-188,NYK,,MIN,W (+10),1,29:34,2,6,.333,1,3,.333,5,6,.833,0,5,5,2,0,0,1,0,10,8.1,+10
19,19,2000-12-04,33-190,NYK,,LAC,W (+28),1,38:46,9,16,.563,2,6,.333,1,1,1.000,0,3,3,1,1,0,0,3,21,14.8,+15
20,20,2000-12-06,33-192,NYK,@,DAL,L (-9),1,25:12,0,6,.000,0,2,.000,0,0,,1,2,3,1,0,0,0,1,0,-2.6,-12
21,21,2000-12-07,33-193,NYK,@,SAS,W (+3),1,39:35,8,13,.615,1,1,1.000,2,2,1.000,3,9,12,2,1,0,5,2,19,14.5,+1
22,22,2000-12-09,33-195,NYK,,DEN,W (+8),1,32:56,3,9,.333,1,2,.500,1,1,1.000,2,5,7,1,0,0,2,3,8,3.3,0
23,23,2000-12-14,33-200,NYK,@,TOR,L (-2),1,34:16,4,12,.333,1,3,.333,1,2,.500,0,3,3,0,1,0,0,2,10,3.9,-11
24,24,2000-12-15,33-201,NYK,,UTA,L (-31),1,27:11,3,7,.429,0,1,.000,0,1,.000,1,1,2,0,2,0,4,3,6,-0.3,-10
25,25,2000-12-17,33-203,NYK,,MIL,W (+3),1,47:08,10,21,.476,5,6,.833,7,7,1.000,5,9,14,0,0,1,2,3,32,25.0,+7
26,26,2000-12-19,33-205,NYK,@,ATL,L (-10),1,41:10,10,16,.625,2,5,.400,1,1,1.000,0,5,5,2,0,0,0,2,23,17.9,-14
27,27,2000-12-21,33-207,NYK,,BOS,L (-6),1,39:49,12,22,.545,6,9,.667,2,2,1.000,1,8,9,2,0,0,2,4,32,22.3,+3
28,28,2000-12-22,33-208,NYK,@,PHI,W (+20),1,37:17,2,7,.286,0,1,.000,2,2,1.000,1,2,3,2,0,0,2,2,6,1.8,+23
29,29,2000-12-27,33-213,NYK,@,WAS,W (+7),1,34:05,5,9,.556,2,4,.500,0,0,,1,3,4,1,4,0,2,4,12,10.4,+9
30,30,2000-12-29,33-215,NYK,,CHI,W (+27),1,32:01,7,14,.500,1,3,.333,5,6,.833,2,2,4,1,2,0,1,4,20,14.7,+25
31,31,2000-12-30,33-216,NYK,@,MIN,W (+9),1,8:34,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,0.3,-2
32,,2001-01-03,33-220,NYK,@,BOS,W (+9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
33,,2001-01-04,33-221,NYK,,ORL,W (+3),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
34,,2001-01-07,33-224,NYK,,WAS,W (+16),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
35,,2001-01-11,33-228,NYK,,HOU,L (-1),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
36,32,2001-01-13,33-230,NYK,,POR,W (+13),0,23:08,3,6,.500,2,3,.667,3,3,1.000,0,1,1,0,1,0,1,2,11,7.5,+9
37,33,2001-01-15,33-232,NYK,,SAS,W (+22),0,21:35,8,13,.615,1,2,.500,3,3,1.000,0,7,7,1,0,0,0,1,20,16.5,+7
38,34,2001-01-19,33-236,NYK,@,DET,W (+6),0,23:18,8,13,.615,2,4,.500,0,0,,1,2,3,0,1,1,0,3,18,13.9,+21
39,35,2001-01-21,33-238,NYK,,IND,L (-13),0,22:37,1,6,.167,0,1,.000,0,0,,1,2,3,2,0,1,0,2,2,0.8,-15
40,36,2001-01-23,33-240,NYK,@,MIL,L (-14),0,29:18,7,10,.700,1,4,.250,1,2,.500,1,3,4,1,0,0,0,2,16,12.9,-10
41,37,2001-01-24,33-241,NYK,@,CHH,L (-14),0,27:02,4,12,.333,1,5,.200,2,4,.500,2,5,7,1,0,0,1,3,11,4.8,-11
42,38,2001-01-28,33-245,NYK,,LAL,W (+10),0,27:56,3,8,.375,1,2,.500,0,0,,4,6,10,0,1,1,3,3,7,4.7,-1
43,39,2001-02-01,33-249,NYK,,PHI,L (-7),0,15:03,1,5,.200,0,0,,0,0,,0,1,1,2,0,1,0,1,2,0.9,-4
44,40,2001-02-02,33-250,NYK,@,NJN,W (+24),0,23:30,7,12,.583,0,3,.000,2,2,1.000,0,2,2,2,0,0,1,3,16,10.2,+10
45,41,2001-02-04,33-252,NYK,@,MIA,W (+3),0,34:35,10,15,.667,4,4,1.000,5,5,1.000,0,5,5,0,1,0,0,2,29,24.2,+2
46,42,2001-02-05,33-253,NYK,@,HOU,L (-14),0,29:41,4,10,.400,0,3,.000,0,1,.000,2,4,6,1,0,0,2,4,8,1.9,-10
47,43,2001-02-07,33-255,NYK,,DAL,W (+3),0,32:11,3,12,.250,2,8,.250,2,2,1.000,3,4,7,0,0,0,3,2,10,2.3,+11
48,44,2001-02-13,33-261,NYK,@,DEN,L (-19),0,24:15,4,13,.308,1,2,.500,0,0,,0,5,5,1,0,0,0,3,9,2.5,-10
49,45,2001-02-14,33-262,NYK,@,UTA,L (-16),0,31:21,7,10,.700,3,3,1.000,7,9,.778,0,1,1,3,0,2,0,2,24,22.0,-11
50,46,2001-02-16,33-264,NYK,,NJN,W (+10),0,20:52,6,8,.750,2,2,1.000,1,2,.500,0,0,0,0,1,0,0,3,15,11.2,-3
51,47,2001-02-18,33-266,NYK,@,ORL,L (-8),0,26:54,1,5,.200,0,2,.000,7,8,.875,0,2,2,2,2,0,2,1,9,7.1,+6
52,48,2001-02-20,33-268,NYK,,MIA,W (+2),0,23:54,4,8,.500,1,1,1.000,0,0,,0,3,3,0,0,0,3,1,9,2.5,-2
53,49,2001-02-21,33-269,NYK,@,DET,L (-5),0,35:22,5,11,.455,2,3,.667,4,6,.667,0,4,4,1,0,0,2,2,16,8.6,0
54,50,2001-02-23,33-271,NYK,,PHO,L (-4),0,23:43,2,8,.250,0,3,.000,1,2,.500,0,2,2,0,1,0,3,3,5,-2.8,+2
55,51,2001-02-25,33-273,NYK,,SAC,W (+2),0,24:38,4,8,.500,0,0,,2,2,1.000,1,0,1,2,1,0,3,2,10,5.3,+5
56,52,2001-02-27,33-275,NYK,,SEA,W (+9),0,28:10,7,14,.500,2,4,.500,4,5,.800,0,2,2,1,0,0,0,2,20,13.1,+1
57,53,2001-03-01,33-277,NYK,,BOS,W (+7),0,29:14,1,4,.250,1,2,.500,0,0,,0,2,2,3,0,1,2,5,3,0.0,+1
58,54,2001-03-02,33-278,NYK,@,CHI,L (-9),0,30:04,2,9,.222,0,3,.000,0,0,,0,6,6,3,0,0,0,3,4,1.2,-10
59,55,2001-03-04,33-280,NYK,@,TOR,L (-10),0,29:37,2,9,.222,0,1,.000,4,4,1.000,1,1,2,1,1,0,1,2,8,3.4,+1
60,56,2001-03-06,33-282,NYK,,IND,W (+14),0,23:47,6,10,.600,0,0,,0,0,,0,0,0,0,0,0,0,3,12,6.2,+3
61,57,2001-03-07,33-283,NYK,@,IND,W (+4),0,32:49,4,13,.308,2,3,.667,6,6,1.000,2,6,8,1,0,0,0,0,16,12.4,+2
62,58,2001-03-09,33-285,NYK,@,NJN,L (-13),0,26:33,3,11,.273,0,2,.000,0,1,.000,1,4,5,1,0,0,1,3,6,-0.5,-6
63,59,2001-03-11,33-287,NYK,,MIA,W (+3),0,26:00,2,9,.222,1,3,.333,0,0,,3,2,5,3,1,0,2,1,5,2.9,+11
64,60,2001-03-13,33-289,NYK,,CLE,W (+19),1,41:43,7,15,.467,1,2,.500,2,2,1.000,1,5,6,1,0,0,0,3,17,11.0,+24
65,61,2001-03-15,33-291,NYK,,TOR,W (+16),0,25:25,3,8,.375,0,2,.000,4,4,1.000,0,3,3,0,0,0,1,0,10,5.5,+11
66,,2001-03-17,33-293,NYK,,CHI,W (+21),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
67,,2001-03-20,33-296,NYK,@,CLE,W (+35),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
68,,2001-03-23,33-299,NYK,,NJN,L (-9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
69,62,2001-03-26,33-302,NYK,@,GSW,W (+2),0,23:06,7,11,.636,3,4,.750,1,1,1.000,1,2,3,1,0,0,1,3,18,12.9,+12
70,63,2001-03-27,33-303,NYK,@,SAC,L (-7),0,32:52,7,14,.500,4,6,.667,4,4,1.000,1,5,6,0,2,0,2,2,22,16.4,+2
71,64,2001-03-29,33-305,NYK,@,VAN,L (-21),0,19:51,1,6,.167,0,2,.000,0,0,,1,1,2,2,0,0,0,1,2,0.2,-9
72,65,2001-03-30,33-306,NYK,@,POR,L (-17),0,25:04,2,5,.400,1,1,1.000,5,5,1.000,0,4,4,2,0,0,1,2,10,8.1,-1
73,66,2001-04-01,33-308,NYK,@,LAL,W (+1),0,28:58,3,8,.375,0,3,.000,1,1,1.000,1,3,4,3,2,0,1,1,7,6.9,+17
74,67,2001-04-03,33-310,NYK,,ORL,W (+12),0,31:16,4,8,.500,0,0,,3,4,.750,0,3,3,2,0,1,4,2,11,4.8,+21
75,68,2001-04-05,33-312,NYK,,WAS,W (+13),0,26:57,8,9,.889,1,2,.500,1,1,1.000,0,0,0,2,2,0,2,2,18,15.5,+18
76,69,2001-04-08,33-315,NYK,@,MIA,L (-5),1,41:12,3,10,.300,0,4,.000,1,1,1.000,0,4,4,1,0,0,3,4,7,-1.5,-11
77,70,2001-04-09,33-316,NYK,,CHH,W (+15),1,33:24,6,13,.462,0,4,.000,4,4,1.000,1,2,3,2,0,0,1,5,16,9.0,+14
78,71,2001-04-11,33-318,NYK,@,IND,L (-7),1,45:36,5,11,.455,3,6,.500,0,0,,0,10,10,1,0,1,5,2,13,5.9,-8
79,72,2001-04-13,33-320,NYK,,ATL,W (+36),1,36:35,7,12,.583,2,4,.500,1,2,.500,1,8,9,1,0,0,2,3,17,11.6,+30
80,73,2001-04-15,33-322,NYK,@,PHI,L (-7),0,31:16,4,11,.364,1,5,.200,0,0,,0,4,4,1,0,0,1,3,9,2.6,-8
81,74,2001-04-16,33-323,NYK,@,CLE,L (-2),0,21:52,0,5,.000,0,1,.000,0,0,,1,5,6,2,2,0,1,2,0,0.3,+10
82,75,2001-04-18,33-325,NYK,,DET,W (+6),0,30:47,4,9,.444,2,5,.400,2,2,1.000,0,6,6,1,1,0,2,1,12,8.4,+1
1,1,2001-10-30,34-155,HOU,,ATL,W (+5),1,31:59,3,9,.333,0,3,.000,0,1,.000,0,1,1,2,1,1,0,3,6,2.7,0
2,2,2001-11-01,34-157,HOU,,LAC,W (+6),1,26:56,4,11,.364,1,3,.333,0,0,,0,2,2,1,2,0,0,2,9,5.4,+4
3,3,2001-11-03,34-159,HOU,,MIN,L (-2),1,28:54,2,8,.250,0,3,.000,1,1,1.000,0,1,1,1,0,0,1,3,5,-1.0,-7
4,4,2001-11-04,34-160,HOU,@,PHO,W (+3),1,26:06,5,11,.455,0,4,.000,0,0,,1,2,3,0,0,0,0,1,10,5.2,+4
5,5,2001-11-06,34-162,HOU,,DEN,W (+6),1,28:18,2,7,.286,2,5,.400,3,4,.750,0,1,1,0,0,0,3,2,9,1.0,-2
6,6,2001-11-08,34-164,HOU,,PHI,W (+5),1,36:20,5,10,.500,2,5,.400,2,2,1.000,0,0,0,4,1,0,2,1,14,10.4,+15
7,7,2001-11-09,34-165,HOU,@,DEN,L (-27),1,21:01,1,5,.200,1,2,.500,0,0,,0,1,1,3,0,1,0,0,3,3.0,-7
8,8,2001-11-13,34-169,HOU,@,SAS,L (-4),1,39:44,5,7,.714,1,1,1.000,4,6,.667,0,6,6,0,1,0,4,1,15,9.7,+4
9,9,2001-11-15,34-171,HOU,,LAL,L (-1),1,29:27,3,7,.429,0,3,.000,1,1,1.000,0,2,2,0,2,0,1,0,7,4.9,-2
10,10,2001-11-17,34-173,HOU,,DAL,W (+37),1,36:33,1,5,.200,0,3,.000,4,4,1.000,0,6,6,3,1,0,1,2,6,6.0,+32
11,11,2001-11-19,34-175,HOU,@,SAC,L (-36),1,27:14,4,10,.400,0,2,.000,1,1,1.000,0,1,1,2,0,0,1,2,9,3.5,-7
12,12,2001-11-20,34-176,HOU,@,POR,W (+7),1,34:24,4,9,.444,2,6,.333,4,4,1.000,0,4,4,2,0,0,2,4,14,8.3,+7
13,13,2001-11-23,34-179,HOU,@,SEA,L (-18),1,23:39,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,4,0,-3.7,-14
14,14,2001-11-25,34-181,HOU,@,LAC,L (-7),1,37:16,6,11,.545,3,6,.500,0,0,,0,6,6,3,1,1,2,1,15,12.9,-1
15,15,2001-11-27,34-183,HOU,,SAC,L (-5),1,38:09,3,10,.300,2,5,.400,2,3,.667,0,4,4,3,0,0,2,2,10,4.3,-1
16,16,2001-11-30,34-186,HOU,@,MEM,L (-17),1,37:41,3,9,.333,1,2,.500,1,2,.500,1,1,2,1,0,0,2,0,8,2.2,-20
17,17,2001-12-01,34-187,HOU,,SAS,L (-10),1,24:00,1,5,.200,1,2,.500,0,0,,2,1,3,1,0,0,1,1,3,0.9,-13
18,18,2001-12-03,34-189,HOU,@,NYK,L (-3),1,37:19,9,17,.529,1,3,.333,1,1,1.000,1,1,2,2,0,0,1,5,20,11.1,+4
19,19,2001-12-04,34-190,HOU,@,CHI,L (-28),1,21:37,2,7,.286,0,1,.000,0,0,,0,1,1,1,1,0,1,0,4,0.9,-17
20,20,2001-12-06,34-192,HOU,,WAS,L (-3),1,19:56,2,6,.333,1,3,.333,0,0,,0,1,1,2,2,0,0,0,5,5.3,+1
21,,2001-12-08,34-194,HOU,@,MIN,L (-10),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
22,,2001-12-09,34-195,HOU,@,DET,L (-28),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
23,,2001-12-11,34-197,HOU,,CLE,L (-5),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
24,,2001-12-13,34-199,HOU,@,IND,L (-2),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
25,,2001-12-15,34-201,HOU,,MIA,L (-3),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
1,,2002-10-30,35-155,HOU,@,IND,L (-9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
2,,2002-11-01,35-157,HOU,@,DEN,W (+9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
3,,2002-11-02,35-158,HOU,,TOR,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,1,2002-11-05,35-161,HOU,,SEA,L (-7),0,16:41,1,5,.200,1,2,.500,1,2,.500,1,0,1,0,0,0,1,0,4,0.2,-18
5,2,2002-11-09,35-165,HOU,,GSW,W (+7),0,20:47,1,6,.167,0,3,.000,1,2,.500,0,2,2,1,0,0,0,1,3,-0.3,-9
6,3,2002-11-12,35-168,HOU,,POR,W (+3),0,19:10,2,5,.400,1,2,.500,0,0,,0,1,1,1,0,0,0,2,5,2.5,+1
7,4,2002-11-15,35-171,HOU,@,PHO,L (-1),0,29:25,4,7,.571,2,3,.667,0,0,,1,5,6,1,0,0,0,1,10,9.2,+9
8,5,2002-11-17,35-173,HOU,@,LAL,W (+4),1,24:45,1,6,.167,0,1,.000,0,0,,1,3,4,0,0,0,2,3,2,-3.4,-4
9,6,2002-11-19,35-175,HOU,,CLE,W (+17),0,8:49,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,0
10,7,2002-11-21,35-177,HOU,@,DAL,L (-13),1,29:06,5,10,.500,5,10,.500,1,1,1.000,0,5,5,1,1,0,1,4,16,11.6,-11
11,8,2002-11-22,35-178,HOU,,WAS,W (+7),1,40:01,5,10,.500,3,8,.375,3,4,.750,0,1,1,1,0,0,0,1,16,11.2,+13
12,9,2002-11-24,35-180,HOU,@,LAC,L (-1),1,27:16,9,11,.818,3,4,.750,2,3,.667,0,5,5,1,1,1,0,4,23,20.8,-3
13,10,2002-11-26,35-182,HOU,@,POR,L (-6),1,37:25,3,13,.231,1,7,.143,1,1,1.000,2,5,7,1,0,0,2,1,8,1.3,+1
14,11,2002-11-27,35-183,HOU,@,GSW,W (+7),1,39:33,5,14,.357,2,5,.400,3,5,.600,2,4,6,3,0,0,0,1,15,10.7,+7
