Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
74,,2007-04-04,29-173,BOS,@,MIL,L (-9),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
75,,2007-04-07,29-176,BOS,@,IND,L (-7),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
76,,2007-04-10,29-179,BOS,@,ATL,L (-8),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
77,,2007-04-11,29-180,BOS,,PHI,L (-8),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
78,,2007-04-13,29-182,BOS,,MIL,L (-2),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
79,,2007-04-15,29-184,BOS,@,ORL,L (-2),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
80,,2007-04-16,29-185,BOS,@,MIA,W (+2),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
81,,2007-04-18,29-187,BOS,,DET,L (-2),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
1,1,2007-11-02,30-020,BOS,,WAS,W (+20),1,39:22,10,19,.526,3,6,.500,5,7,.714,0,5,5,4,0,1,3,3,28,18.7,+19
2,2,2007-11-04,30-022,BOS,@,TOR,W (+3),1,45:34,4,17,.235,0,4,.000,5,6,.833,0,5,5,6,2,0,3,4,13,5.4,+1
3,3,2007-11-07,30-025,BOS,,DEN,W (+26),1,29:42,10,15,.667,1,3,.333,5,7,.714,1,4,5,5,5,0,2,2,26,26.3,+26
4,4,2007-11-09,30-027,BOS,,ATL,W (+23),1,37:06,8,15,.533,1,3,.333,6,7,.857,0,3,3,4,1,0,5,1,23,14.6,+13
5,5,2007-11-10,30-028,BOS,@,NJN,W (+11),1,40:08,9,19,.474,4,7,.571,6,8,.750,0,3,3,4,2,0,2,2,28,20.4,+16
6,6,2007-11-13,30-031,BOS,@,IND,W (+15),1,41:20,8,17,.471,1,4,.250,14,14,1.000,1,10,11,6,2,1,1,3,31,30.7,+10
7,7,2007-11-14,30-032,BOS,,NJN,W (+22),1,38:51,6,10,.600,1,2,.500,2,4,.500,0,3,3,3,2,1,2,3,15,12.1,+15
8,8,2007-11-16,30-034,BOS,,MIA,W (+1),1,30:40,5,12,.417,0,1,.000,2,3,.667,0,4,4,4,1,0,4,4,12,4.6,-7
9,9,2007-11-18,30-036,BOS,@,ORL,L (-2),1,42:33,10,17,.588,0,2,.000,8,11,.727,0,5,5,6,2,0,3,2,28,22.8,0
10,10,2007-11-21,30-039,BOS,,GSW,W (+23),1,34:50,8,14,.571,0,1,.000,3,5,.600,5,5,10,4,0,0,3,1,19,16.0,+10
11,11,2007-11-23,30-041,BOS,,LAL,W (+13),1,44:17,8,18,.444,3,6,.500,1,2,.500,1,5,6,9,3,0,4,4,20,16.1,+18
12,12,2007-11-24,30-042,BOS,@,CHA,W (+1),1,38:03,8,19,.421,2,4,.500,5,8,.625,0,4,4,7,1,0,2,2,23,16.0,+1
13,13,2007-11-27,30-045,BOS,@,CLE,L (-5),1,44:53,5,15,.333,1,6,.167,5,6,.833,0,6,6,5,1,0,4,4,16,7.8,-11
14,14,2007-11-29,30-047,BOS,,NYK,W (+45),1,28:57,6,16,.375,4,8,.500,5,6,.833,2,6,8,4,2,0,0,0,21,19.8,+31
15,15,2007-11-30,30-048,BOS,@,MIA,W (+10),1,36:59,7,18,.389,5,9,.556,8,9,.889,1,6,7,3,2,0,6,5,27,15.4,+9
16,16,2007-12-02,30-050,BOS,,CLE,W (+10),1,29:33,2,7,.286,0,2,.000,3,4,.750,1,3,4,3,3,0,3,2,7,5.4,+18
17,17,2007-12-05,30-053,BOS,@,PHI,W (+10),1,43:42,6,11,.545,0,2,.000,7,7,1.000,0,3,3,12,1,0,3,3,19,19.8,+15
18,18,2007-12-07,30-055,BOS,,TOR,W (+28),1,28:12,6,12,.500,2,4,.500,4,5,.800,1,4,5,6,1,2,2,0,18,18.1,+29
19,19,2007-12-08,30-056,BOS,@,CHI,W (+11),1,38:08,1,8,.125,0,4,.000,8,8,1.000,0,6,6,7,2,0,6,4,10,5.9,+10
20,20,2007-12-12,30-060,BOS,,SAC,W (+12),1,44:24,7,15,.467,1,6,.167,11,12,.917,0,6,6,4,2,1,1,1,26,23.8,+18
21,21,2007-12-14,30-062,BOS,,MIL,W (+22),1,39:04,9,22,.409,5,11,.455,9,9,1.000,0,3,3,1,0,0,2,1,32,19.4,+21
22,22,2007-12-16,30-064,BOS,@,TOR,W (+13),1,41:24,7,15,.467,0,3,.000,4,6,.667,0,6,6,4,1,0,2,2,18,12.3,+17
23,23,2007-12-19,30-067,BOS,,DET,L (-2),1,40:30,5,16,.313,0,4,.000,1,3,.333,2,2,4,4,2,1,4,0,11,4.5,-4
24,24,2007-12-21,30-069,BOS,,CHI,W (+25),1,26:57,6,11,.545,4,6,.667,6,7,.857,0,7,7,3,1,0,4,3,22,16.3,+20
25,25,2007-12-23,30-071,BOS,,ORL,W (+12),1,40:59,8,18,.444,2,5,.400,6,6,1.000,1,2,3,6,1,0,5,3,24,14.9,+23
