Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
20,,1999-12-10,39-126,MIL,@,TOR,W (+16),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,,1999-12-11,39-127,MIL,,DEN,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,,1999-12-15,39-131,MIL,@,ORL,W (+17),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,,1999-12-16,39-132,MIL,@,MIA,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,,1999-12-18,39-134,MIL,,IND,W (+14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,,1999-12-20,39-136,MIL,@,PHO,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,,1999-12-21,39-137,MIL,@,SAC,L (-13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,,1999-12-23,39-139,MIL,@,SAS,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,,1999-12-26,39-142,MIL,,MIA,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,,1999-12-29,39-145,MIL,@,CHH,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,,1999-12-30,39-146,MIL,,CLE,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,,2000-01-03,39-150,MIL,@,PHI,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,16,2000-01-04,39-151,MIL,,ATL,W (+3),0,20:18,4,7,.571,3,6,.500,0,0,,0,1,1,1,1,0,0,0,11,9.7,+10
33,17,2000-01-06,39-153,MIL,@,DET,L (-6),0,16:31,2,3,.667,2,3,.667,0,0,,0,1,1,0,0,0,0,2,6,4.2,-7
34,18,2000-01-08,39-155,MIL,,WAS,W (+1),0,7:42,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0,-0.7,0
35,,2000-01-10,39-157,MIL,,CHH,W (+50),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,,2000-01-12,39-159,MIL,,LAL,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,,2000-01-14,39-161,MIL,@,TOR,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,,2000-01-15,39-162,MIL,,TOR,W (+21),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
39,,2000-01-17,39-164,MIL,@,ATL,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,,2000-01-19,39-166,CHH,@,CHI,W (+10),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
41,19,2000-01-20,39-167,CHH,,PHI,W (+9),0,6:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,+2
42,20,2000-01-22,39-169,CHH,,BOS,W (+14),0,13:05,1,4,.250,0,1,.000,0,0,,0,2,2,0,0,0,1,1,2,-1.2,+4
43,21,2000-01-25,39-172,CHH,,SAC,L (-11),0,18:51,2,5,.400,2,4,.500,0,0,,1,1,2,1,1,0,2,2,6,3.2,+1
44,22,2000-01-27,39-174,CHH,,DET,W (+15),0,6:37,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-1.5,+6
45,23,2000-01-29,39-176,CHH,,PHO,W (+21),0,1:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-2
46,24,2000-02-01,39-179,CHH,@,HOU,L (-16),0,8:08,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-1.5,+6
47,25,2000-02-03,39-181,CHH,@,DAL,L (-10),0,7:51,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,1.6,-4
48,26,2000-02-05,39-183,CHH,@,WAS,W (+8),0,11:46,1,3,.333,1,3,.333,1,2,.500,1,1,2,2,0,0,1,0,4,3.3,+6
49,27,2000-02-07,39-185,CHH,,NYK,W (+10),0,13:10,2,5,.400,1,2,.500,0,0,,1,0,1,1,0,0,1,2,5,1.9,-5
50,28,2000-02-09,39-187,CHH,,CLE,W (+8),0,8:12,1,4,.250,0,2,.000,0,0,,0,0,0,1,1,0,0,0,2,1.3,+7
51,29,2000-02-15,39-193,CHH,@,PHI,W (+2),0,4:26,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,-3
52,,2000-02-16,39-194,CHH,,LAL,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
53,30,2000-02-18,39-196,CHH,,LAC,W (+28),0,12:00,1,5,.200,1,4,.250,0,0,,0,2,2,0,0,0,0,0,3,0.5,+2
54,31,2000-02-20,39-198,CHH,,MIA,L (-5),0,6:31,1,1,1.000,1,1,1.000,0,0,,1,1,2,0,0,0,0,0,3,3.7,-1
55,32,2000-02-22,39-200,CHH,,HOU,W (+5),0,8:13,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.0,+2
56,33,2000-02-24,39-202,CHH,,SAS,L (-2),0,10:34,1,3,.333,1,3,.333,0,0,,0,1,1,0,0,0,0,0,3,1.6,-5
57,34,2000-02-26,39-204,CHH,@,NJN,L (-11),1,9:31,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,2,0,-1.9,+1
58,35,2000-02-28,39-206,CHH,,SEA,L (-3),0,4:19,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,1,0,1.3,-1
59,36,2000-02-29,39-207,CHH,@,MIN,W (+5),1,6:29,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,-4
60,37,2000-03-02,39-209,CHH,@,ORL,L (-8),1,19:32,3,6,.500,3,4,.750,0,0,,1,2,3,0,1,0,2,3,9,5.1,-2
61,38,2000-03-03,39-210,CHH,,UTA,L (-2),1,21:01,2,3,.667,2,2,1.000,0,0,,0,1,1,0,0,0,1,2,6,3.2,-3
62,39,2000-03-05,39-212,CHH,,CHI,W (+6),1,23:20,2,6,.333,1,4,.250,2,2,1.000,1,1,2,1,1,0,1,2,7,4.5,+10
63,40,2000-03-07,39-214,CHH,@,GSW,W (+3),0,10:28,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-13
64,41,2000-03-08,39-215,CHH,@,SAC,L (-13),0,4:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-2
65,,2000-03-10,39-217,CHH,@,LAC,W (+17),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
66,42,2000-03-15,39-222,CHH,,CHI,W (+3),0,6:23,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0.3,+1
