Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
79,67,2019-04-05,31-022,GSW,,CLE,W (+6),1,36:06,12,21,.571,9,12,.750,7,7,1.000,1,5,6,7,0,1,4,1,40,33.5,+5
80,68,2019-04-07,31-024,GSW,,LAC,W (+27),1,29:35,11,20,.550,3,10,.300,2,2,1.000,0,5,5,4,1,1,0,3,27,22.2,+35
81,69,2019-04-09,31-026,GSW,@,NOP,W (+9),1,9:25,2,4,.500,1,2,.500,0,0,,0,1,1,1,0,0,2,0,5,2.0,+1
82,,2019-04-10,31-027,GSW,@,MEM,L (-15),Inactive,,,,,,,,,,,,,,,,,,,,,
1,1,2019-10-24,31-224,GSW,,LAC,L (-19),1,29:48,8,20,.400,2,11,.182,5,5,1.000,1,3,4,4,1,0,8,3,23,8.4,-19
2,2,2019-10-27,31-227,GSW,@,OKC,L (-28),1,30:08,7,18,.389,2,9,.222,7,7,1.000,2,6,8,5,0,0,2,0,23,17.9,-30
3,3,2019-10-28,31-228,GSW,@,NOP,W (+11),1,31:00,9,17,.529,4,10,.400,4,4,1.000,1,2,3,11,3,0,1,5,26,26.7,+32
4,4,2019-10-30,31-230,GSW,,PHO,L (-11),1,21:09,3,11,.273,1,7,.143,2,2,1.000,0,5,5,6,1,2,4,2,9,5.8,-13
5,,2019-11-01,31-232,GSW,,SAS,L (-17),Inactive,,,,,,,,,,,,,,,,,,,,,
6,,2019-11-02,31-233,GSW,,CHO,L (-6),Inactive,,,,,,,,,,,,,,,,,,,,,
7,,2019-11-04,31-235,GSW,,POR,W (+9),Inactive,,,,,,,,,,,,,,,,,,,,,
8,,2019-11-06,31-237,GSW,@,HOU,L (-17),Inactive,,,,,,,,,,,,,,,,,,,,,
9,,2019-11-08,31-239,GSW,@,MIN,L (-6),Inactive,,,,,,,,,,,,,,,,,,,,,
10,,2019-11-09,31-240,GSW,@,OKC,L (-6),Inactive,,,,,,,,,,,,,,,,,,,,,
11,,2019-11-11,31-242,GSW,,UTA,L (-14),Inactive,,,,,,,,,,,,,,,,,,,,,
12,,2019-11-13,31-244,GSW,@,LAL,L (-26),Inactive,,,,,,,,,,,,,,,,,,,,,
13,,2019-11-15,31-246,GSW,,BOS,L (-5),Inactive,,,,,,,,,,,,,,,,,,,,,
14,,2019-11-17,31-248,GSW,@,NOP,L (-8),Inactive,,,,,,,,,,,,,,,,,,,,,
15,,2019-11-19,31-250,GSW,@,MEM,W (+19),Inactive,,,,,,,,,,,,,,,,,,,,,
16,,2019-11-20,31-251,GSW,@,DAL,L (-48),Inactive,,,,,,,,,,,,,,,,,,,,,
17,,2019-11-22,31-253,GSW,@,UTA,L (-4),Inactive,,,,,,,,,,,,,,,,,,,,,
18,,2019-11-25,31-256,GSW,,OKC,L (-3),Inactive,,,,,,,,,,,,,,,,,,,,,
19,,2019-11-27,31-258,GSW,,CHI,W (+14),Inactive,,,,,,,,,,,,,,,,,,,,,
20,,2019-11-29,31-260,GSW,@,MIA,L (-17),Inactive,,,,,,,,,,,,,,,,,,,,,
21,,2019-12-01,31-262,GSW,@,ORL,L (-4),Inactive,,,,,,,,,,,,,,,,,,,,,
22,,2019-12-02,31-263,GSW,@,ATL,L (-25),Inactive,,,,,,,,,,,,,,,,,,,,,
23,,2019-12-04,31-265,GSW,@,CHO,L (-15),Inactive,,,,,,,,,,,,,,,,,,,,,
24,,2019-12-06,31-267,GSW,@,CHI,W (+2),Inactive,,,,,,,,,,,,,,,,,,,,,
25,,2019-12-09,31-270,GSW,,MEM,L (-8),Inactive,,,,,,,,,,,,,,,,,,,,,
26,,2019-12-11,31-272,GSW,,NYK,L (-2),Inactive,,,,,,,,,,,,,,,,,,,,,
27,,2019-12-13,31-274,GSW,@,UTA,L (-8),Inactive,,,,,,,,,,,,,,,,,,,,,
28,,2019-12-15,31-276,GSW,,SAC,L (-21),Inactive,,,,,,,,,,,,,,,,,,,,,
29,,2019-12-18,31-279,GSW,@,POR,L (-10),Inactive,,,,,,,,,,,,,,,,,,,,,
30,,2019-12-20,31-281,GSW,,NOP,W (+4),Inactive,,,,,,,,,,,,,,,,,,,,,
31,,2019-12-23,31-284,GSW,,MIN,W (+9),Inactive,,,,,,,,,,,,,,,,,,,,,
32,,2019-12-25,31-286,GSW,,HOU,W (+12),Inactive,,,,,,,,,,,,,,,,,,,,,
33,,2019-12-27,31-288,GSW,,PHO,W (+9),Inactive,,,,,,,,,,,,,,,,,,,,,
34,,2019-12-28,31-289,GSW,,DAL,L (-20),Inactive,,,,,,,,,,,,,,,,,,,,,
35,,2019-12-31,31-292,GSW,@,SAS,L (-4),Inactive,,,,,,,,,,,,,,,,,,,,,
36,,2020-01-02,31-294,GSW,@,MIN,L (-15),Inactive,,,,,,,,,,,,,,,,,,,,,
37,,2020-01-04,31-296,GSW,,DET,L (-7),Inactive,,,,,,,,,,,,,,,,,,,,,
38,,2020-01-06,31-298,GSW,@,SAC,L (-13),Inactive,,,,,,,,,,,,,,,,,,,,,
39,,2020-01-08,31-300,GSW,,MIL,L (-9),Inactive,,,,,,,,,,,,,,,,,,,,,
40,,2020-01-10,31-302,GSW,@,LAC,L (-9),Inactive,,,,,,,,,,,,,,,,,,,,,
41,,2020-01-12,31-304,GSW,@,MEM,L (-20),Inactive,,,,,,,,,,,,,,,,,,,,,
42,,2020-01-14,31-306,GSW,,DAL,L (-27),Inactive,,,,,,,,,,,,,,,,,,,,,
43,,2020-01-16,31-308,GSW,,DEN,L (-3),Inactive,,,,,,,,,,,,,,,,,,,,,
44,,2020-01-18,31-310,GSW,,ORL,W (+14),Inactive,,,,,,,,,,,,,,,,,,,,,
45,,2020-01-20,31-312,GSW,@,POR,L (-5),Inactive,,,,,,,,,,,,,,,,,,,,,
46,,2020-01-22,31-314,GSW,,UTA,L (-33),Inactive,,,,,,,,,,,,,,,,,,,,,
47,,2020-01-24,31-316,GSW,,IND,L (-11),Inactive,,,,,,,,,,,,,,,,,,,,,
48,,2020-01-28,31-320,GSW,@,PHI,L (-11),Inactive,,,,,,,,,,,,,,,,,,,,,
49,,2020-01-30,31-322,GSW,@,BOS,L (-15),Inactive,,,,,,,,,,,,,,,,,,,,,
50,,2020-02-01,31-324,GSW,@,CLE,W (+19),Inactive,,,,,,,,,,,,,,,,,,,,,
51,,2020-02-03,31-326,GSW,@,WAS,W (+8),Inactive,,,,,,,,,,,,,,,,,,,,,
52,,2020-02-05,31-328,GSW,@,BRK,L (-41),Inactive,,,,,,,,,,,,,,,,,,,,,
53,,2020-02-08,31-331,GSW,,LAL,L (-5),Inactive,,,,,,,,,,,,,,,,,,,,,
54,,2020-02-10,31-333,GSW,,MIA,L (-12),Inactive,,,,,,,,,,,,,,,,,,,,,
55,,2020-02-12,31-335,GSW,@,PHO,L (-6),Inactive,,,,,,,,,,,,,,,,,,,,,
56,,2020-02-20,31-343,GSW,,HOU,L (-30),Did Not Dress,,,,,,,,,,,,,,,,,,,,,
57,,2020-02-23,31-346,GSW,,NOP,L (-14),Inactive,,,,,,,,,,,,,,,,,,,,,
58,,2020-02-25,31-348,GSW,,SAC,L (-18),Inactive,,,,,,,,,,,,,,,,,,,,,
59,,2020-02-27,31-350,GSW,,LAL,L (-30),Inactive,,,,,,,,,,,,,,,,,,,,,
60,,2020-02-29,31-352,GSW,@,PHO,W (+16),Inactive,,,,,,,,,,,,,,,,,,,,,
61,,2020-03-01,31-353,GSW,,WAS,L (-14),Inactive,,,,,,,,,,,,,,,,,,,,,
62,,2020-03-03,31-355,GSW,@,DEN,W (+16),Inactive,,,,,,,,,,,,,,,,,,,,,
63,5,2020-03-05,31-357,GSW,,TOR,L (-8),1,27:14,6,16,.375,3,12,.250,8,8,1.000,0,6,6,7,0,0,1,1,23,19.5,-13
64,,2020-03-07,31-359,GSW,,PHI,W (+4),Inactive,,,,,,,,,,,,,,,,,,,,,
65,,2020-03-10,31-362,GSW,,LAC,L (-24),Did Not Dress,,,,,,,,,,,,,,,,,,,,,
1,1,2020-12-22,32-283,GSW,@,BRK,L (-26),1,30:19,7,21,.333,2,10,.200,4,4,1.000,3,1,4,10,2,0,3,1,20,16.1,-23
2,2,2020-12-25,32-286,GSW,@,MIL,L (-39),1,28:58,6,17,.353,2,10,.200,5,5,1.000,0,4,4,6,1,0,2,2,19,13.1,-24
3,3,2020-12-27,32-288,GSW,@,CHI,W (+1),1,36:26,11,25,.440,5,15,.333,9,9,1.000,0,2,2,6,2,2,4,1,36,26.7,+3
4,4,2020-12-29,32-290,GSW,@,DET,W (+10),1,34:50,9,17,.529,5,9,.556,8,8,1.000,0,5,5,6,2,0,8,5,31,20.4,+3
5,5,2021-01-01,32-293,GSW,,POR,L (-25),1,33:38,9,20,.450,4,12,.333,4,4,1.000,0,8,8,5,0,0,1,1,26,20.1,-27
6,6,2021-01-03,32-295,GSW,,POR,W (+15),1,36:27,18,31,.581,8,16,.500,18,19,.947,1,4,5,4,0,0,5,0,62,46.8,+20
7,7,2021-01-04,32-296,GSW,,SAC,W (+31),1,30:34,9,18,.500,5,12,.417,7,7,1.000,0,9,9,8,0,0,2,3,30,26.1,+26
8,8,2021-01-06,32-298,GSW,,LAC,L (-7),1,34:59,5,17,.294,1,6,.167,2,4,.500,1,3,4,5,1,0,0,3,13,7.2,-10
9,9,2021-01-08,32-300,GSW,,LAC,W (+10),1,36:15,13,24,.542,9,14,.643,3,3,1.000,0,2,2,11,3,0,2,3,38,34.5,+13
10,10,2021-01-10,32-302,GSW,,TOR,W (+1),1,38:12,2,16,.125,1,10,.100,6,6,1.000,3,6,9,6,0,0,5,3,11,2.5,+7
11,11,2021-01-12,32-304,GSW,,IND,L (-9),1,35:53,7,17,.412,3,8,.375,3,5,.600,1,3,4,3,2,0,2,3,20,12.6,-2
12,12,2021-01-14,32-306,GSW,@,DEN,L (-10),1,36:58,14,23,.609,5,11,.455,2,2,1.000,0,11,11,4,2,0,7,2,35,24.8,-21
13,13,2021-01-18,32-310,GSW,@,LAL,W (+2),1,35:37,8,22,.364,3,12,.250,7,7,1.000,0,1,1,7,1,0,4,2,26,15.2,-3
14,14,2021-01-20,32-312,GSW,,SAS,W (+22),1,31:28,10,17,.588,4,8,.500,2,2,1.000,1,10,11,7,1,0,4,2,26,22.9,+30
15,15,2021-01-21,32-313,GSW,,NYK,L (-15),1,34:39,9,19,.474,5,14,.357,7,8,.875,0,3,3,4,2,0,4,3,30,20.4,-16
16,16,2021-01-23,32-315,GSW,@,UTA,L (-19),1,27:06,9,18,.500,5,10,.500,1,2,.500,0,7,7,7,0,0,1,2,24,19.8,-24
17,17,2021-01-25,32-317,GSW,,MIN,W (+22),1,33:53,11,21,.524,7,12,.583,7,8,.875,1,3,4,3,3,0,3,2,36,28.2,+19
18,18,2021-01-27,32-319,GSW,,MIN,W (+12),1,33:13,6,17,.353,4,11,.364,0,0,,0,6,6,8,0,0,2,2,16,11.1,+28
19,19,2021-01-28,32-320,GSW,@,PHO,L (-21),1,31:14,10,20,.500,5,10,.500,2,2,1.000,1,3,4,4,0,0,4,2,27,16.6,-23
20,20,2021-01-30,32-322,GSW,,DET,W (+27),1,29:57,11,17,.647,6,8,.750,0,0,,0,5,5,7,2,0,6,1,28,22.5,+26
21,21,2021-02-02,32-325,GSW,,BOS,L (-4),1,38:09,12,21,.571,7,14,.500,7,7,1.000,0,11,11,8,3,0,3,0,38,37.0,+4
22,22,2021-02-04,32-327,GSW,@,DAL,W (+31),1,29:56,9,17,.529,4,10,.400,6,6,1.000,0,3,3,6,0,0,2,2,28,22.0,+19
23,23,2021-02-06,32-329,GSW,@,DAL,L (-2),1,37:04,19,31,.613,11,19,.579,8,8,1.000,0,2,2,5,1,0,3,3,57,43.8,+7
24,24,2021-02-08,32-331,GSW,@,SAS,L (-5),1,35:37,10,17,.588,6,11,.545,6,6,1.000,0,7,7,6,1,0,1,1,32,30.0,+3
25,25,2021-02-09,32-332,GSW,@,SAS,W (+23),1,31:56,11,20,.550,4,10,.400,6,8,.750,0,4,4,2,0,0,1,1,32,22.8,+15
26,26,2021-02-11,32-334,GSW,,ORL,W (+6),1,37:23,14,26,.538,10,19,.526,2,2,1.000,0,8,8,5,4,0,6,1,40,30.9,+16
27,27,2021-02-13,32-336,GSW,,BRK,L (-17),1,33:38,10,17,.588,2,9,.222,5,5,1.000,0,3,3,5,0,0,4,2,27,18.7,-26
28,28,2021-02-15,32-338,GSW,,CLE,W (+31),1,29:47,13,19,.684,7,11,.636,3,3,1.000,0,2,2,6,0,0,1,0,36,31.7,+20
29,29,2021-02-17,32-340,GSW,,MIA,W (+8),1,42:21,8,25,.320,5,20,.250,4,4,1.000,1,6,7,11,2,0,3,1,25,19.5,+8
30,30,2021-02-19,32-342,GSW,@,ORL,L (-4),1,37:08,11,29,.379,6,16,.375,1,1,1.000,2,5,7,11,0,0,1,3,29,21.5,-7
31,,2021-02-20,32-343,GSW,@,CHO,L (-2),Did Not Dress,,,,,,,,,,,,,,,,,,,,,
32,31,2021-02-23,32-346,GSW,@,NYK,W (+8),1,36:42,9,22,.409,7,14,.500,12,12,1.000,0,6,6,6,2,0,2,1,37,30.8,+19
33,32,2021-02-24,32-347,GSW,@,IND,W (+4),1,35:56,7,21,.333,1,11,.091,9,10,.900,1,7,8,8,2,0,4,2,24,17.3,+7
34,33,2021-02-26,32-349,GSW,,CHO,W (+9),1,35:53,8,15,.533,3,8,.375,10,10,1.000,0,4,4,9,1,0,4,1,29,25.8,+23
35,34,2021-02-28,32-351,GSW,@,LAL,L (-26),1,25:54,5,13,.385,2,7,.286,4,5,.800,0,4,4,7,3,0,3,2,16,13.8,-24
36,35,2021-03-03,32-354,GSW,@,POR,L (-2),1,36:17,13,28,.464,5,14,.357,4,5,.800,1,6,7,5,3,0,4,1,35,24.8,-6
37,,2021-03-04,32-355,GSW,@,PHO,L (-22),Inactive,,,,,,,,,,,,,,,,,,,,,
38,36,2021-03-11,32-362,GSW,@,LAC,L (-26),1,26:40,6,16,.375,1,8,.125,1,2,.500,0,4,4,3,2,1,2,1,14,8.4,-19
39,37,2021-03-14,33-000,GSW,,UTA,W (+12),1,35:38,10,20,.500,6,9,.667,6,7,.857,1,4,5,9,1,0,3,3,32,26.6,+19
40,38,2021-03-15,33-001,GSW,,LAL,L (-31),1,29:13,9,17,.529,4,7,.571,5,5,1.000,0,3,3,2,3,0,2,1,27,21.6,-12
41,39,2021-03-17,33-003,GSW,@,HOU,W (+14),1,30:05,7,18,.389,2,11,.182,2,2,1.000,0,5,5,8,1,0,2,3,18,13.1,+10
42,,2021-03-19,33-005,GSW,@,MEM,W (+13),Did Not Play,,,,,,,,,,,,,,,,,,,,,
43,,2021-03-20,33-006,GSW,@,MEM,L (-8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
44,,2021-03-23,33-009,GSW,,PHI,L (-10),Inactive,,,,,,,,,,,,,,,,,,,,,
45,,2021-03-25,33-011,GSW,@,SAC,L (-22),Did Not Play,,,,,,,,,,,,,,,,,,,,,
46,,2021-03-26,33-012,GSW,,ATL,L (-16),Did Not Play,,,,,,,,,,,,,,,,,,,,,
47,40,2021-03-29,33-015,GSW,,CHI,W (+14),1,30:17,11,24,.458,6,14,.429,4,5,.800,1,4,5,6,1,0,1,0,32,25.3,+16
48,41,2021-04-01,33-018,GSW,@,MIA,L (-7),1,36:21,9,19,.474,5,11,.455,13,13,1.000,2,9,11,3,0,0,3,2,36,28.7,+2
49,,2021-04-02,33-019,GSW,@,TOR,L (-53),Did Not Play,,,,,,,,,,,,,,,,,,,,,
50,42,2021-04-04,33-021,GSW,@,ATL,L (-6),1,36:44,12,23,.522,3,12,.250,10,12,.833,1,4,5,2,2,1,8,0,37,22.9,+8
51,43,2021-04-06,33-023,GSW,,MIL,W (+1),1,37:47,14,21,.667,5,10,.500,8,9,.889,2,4,6,4,0,0,4,2,41,32.1,+3
52,44,2021-04-09,33-026,GSW,,WAS,L (-3),1,34:52,11,25,.440,5,12,.417,5,6,.833,0,6,6,5,3,0,2,0,32,24.8,-16
53,45,2021-04-10,33-027,GSW,,HOU,W (+16),1,34:56,13,21,.619,8,15,.533,4,4,1.000,0,8,8,5,1,0,5,3,38,29.2,+7
54,46,2021-04-12,33-029,GSW,,DEN,W (+9),1,35:42,14,24,.583,10,18,.556,15,16,.938,0,6,6,4,0,0,5,3,53,39.8,+16
55,47,2021-04-14,33-031,GSW,@,OKC,W (+38),1,29:23,14,20,.700,11,16,.688,3,3,1.000,0,6,6,8,0,0,0,3,42,39.8,+31
