Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,62,1998-03-13,24-034,PHO,,GSW,W (+24),0,19:44,1,3,.333,0,1,.000,0,0,,1,0,1,2,0,0,0,1,2,2.0,+13
64,,1998-03-15,24-036,PHO,,DAL,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
65,63,1998-03-17,24-038,PHO,,SAC,W (+27),0,21:06,7,10,.700,0,1,.000,0,0,,0,2,2,2,4,0,1,2,14,14.0,+20
66,64,1998-03-18,24-039,PHO,@,LAL,L (-6),0,0:23,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
67,65,1998-03-21,24-042,PHO,,SEA,W (+7),0,0:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
68,66,1998-03-22,24-043,PHO,@,SAS,L (-10),0,8:58,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-1
69,67,1998-03-24,24-045,PHO,@,UTA,L (-19),0,12:00,2,7,.286,1,3,.333,0,0,,1,1,2,2,1,0,0,1,5,3.9,+2
70,68,1998-03-25,24-046,PHO,,MIN,L (-2),1,30:28,3,9,.333,1,5,.200,0,0,,0,2,2,4,0,0,1,1,7,3.9,-5
71,69,1998-03-27,24-048,PHO,,WAS,W (+4),1,23:34,3,8,.375,1,4,.250,1,1,1.000,1,0,1,2,0,0,6,1,8,-0.7,-8
72,70,1998-03-29,24-050,PHO,,VAN,W (+8),1,30:47,5,15,.333,2,11,.182,3,3,1.000,0,0,0,8,0,0,1,2,15,10.3,+5
73,71,1998-03-31,24-052,PHO,@,HOU,W (+11),1,23:36,3,8,.375,0,1,.000,1,1,1.000,0,2,2,2,0,0,0,2,7,3.8,+3
74,,1998-04-04,24-056,PHO,,POR,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
75,,1998-04-06,24-058,PHO,@,SEA,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
76,72,1998-04-07,24-059,PHO,@,SAC,W (+6),0,4:56,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1,-0.5,-7
77,,1998-04-10,24-062,PHO,@,LAL,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
78,73,1998-04-12,24-064,PHO,@,VAN,W (+23),0,22:10,4,8,.500,3,4,.750,0,0,,0,3,3,4,3,0,1,0,11,12.7,+9
79,74,1998-04-13,24-065,PHO,@,GSW,W (+8),0,0:40,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,+1
80,75,1998-04-15,24-067,PHO,,DEN,W (+7),1,34:34,9,17,.529,4,10,.400,2,2,1.000,0,6,6,5,1,0,1,2,24,20.2,+20
81,,1998-04-17,24-069,PHO,,UTA,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
82,76,1998-04-19,24-071,PHO,@,HOU,W (+30),1,28:08,4,9,.444,2,4,.500,0,0,,0,1,1,12,1,0,4,4,10,9.4,+16
1,1,1999-02-05,24-363,DAL,@,SEA,L (-6),1,39:57,3,13,.231,3,9,.333,0,1,.000,2,0,2,5,1,0,1,3,9,4.4,-6
2,2,1999-02-07,25-000,DAL,@,GSW,W (+3),1,42:00,1,6,.167,0,3,.000,4,6,.667,0,1,1,12,1,0,1,5,6,8.1,+6
3,3,1999-02-09,25-002,DAL,,UTA,L (-11),1,29:03,1,9,.111,0,3,.000,2,2,1.000,2,1,3,4,0,1,1,2,4,1.5,-16
4,4,1999-02-11,25-004,DAL,,HOU,L (-10),1,11:05,1,6,.167,0,1,.000,0,0,,1,0,1,1,1,0,0,0,2,0.6,-14
5,5,1999-02-12,25-005,DAL,@,DEN,L (-6),1,32:48,4,16,.250,2,9,.222,0,0,,2,0,2,9,1,0,4,2,10,4.3,-2
6,6,1999-02-14,25-007,DAL,@,VAN,L (-4),1,31:32,7,11,.636,4,5,.800,0,1,.000,1,0,1,9,0,0,2,4,18,16.1,-6
7,7,1999-02-15,25-008,DAL,@,POR,L (-15),1,33:53,7,10,.700,4,5,.800,1,1,1.000,0,1,1,4,2,0,3,3,19,15.7,-3
8,8,1999-02-17,25-010,DAL,@,LAL,L (-13),1,26:50,2,8,.250,0,0,,0,0,,2,3,5,5,1,0,4,3,4,0.8,-16
9,9,1999-02-19,25-012,DAL,@,GSW,L (-5),1,36:54,6,10,.600,2,3,.667,0,0,,0,3,3,4,3,0,3,3,14,11.9,-2
10,10,1999-02-20,25-013,DAL,@,LAC,W (+15),1,35:28,4,9,.444,2,6,.333,1,1,1.000,1,1,2,6,1,0,0,2,11,11.7,+25
11,11,1999-02-22,25-015,DAL,@,PHO,L (-18),1,23:23,0,3,.000,0,1,.000,1,1,1.000,0,3,3,4,0,0,2,1,1,0.2,-2
12,12,1999-02-23,25-016,DAL,,ATL,W (+4),1,22:02,1,5,.200,1,3,.333,1,1,1.000,0,5,5,4,0,0,0,0,4,5.2,+1
13,13,1999-02-25,25-018,DAL,,DEN,W (+9),1,31:05,2,6,.333,0,3,.000,3,3,1.000,0,4,4,5,2,0,1,0,7,9.3,+5
14,14,1999-02-26,25-019,DAL,@,UTA,L (-15),1,8:52,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,0,1,2,1.3,-1
15,15,1999-02-27,25-020,DAL,,SAC,W (+7),1,29:23,2,9,.222,0,1,.000,0,0,,1,1,2,4,1,0,1,2,4,1.5,-13
16,16,1999-03-02,25-023,DAL,,LAC,W (+13),1,30:04,6,10,.600,4,6,.667,0,0,,2,1,3,4,0,0,3,1,16,12.5,+25
17,17,1999-03-04,25-025,DAL,,SAS,L (-16),1,22:44,2,5,.400,0,0,,0,0,,0,3,3,1,0,0,2,1,4,0.5,-20
18,18,1999-03-05,25-026,DAL,@,UTA,L (-11),1,16:09,1,6,.167,0,1,.000,0,0,,0,2,2,0,0,0,2,1,2,-3.6,-5
19,19,1999-03-07,25-028,DAL,@,SAC,L (-5),1,24:52,2,9,.222,1,3,.333,3,3,1.000,1,1,2,7,1,0,2,2,8,6.6,+1
20,20,1999-03-09,25-030,DAL,,PHO,L (-12),1,39:16,6,15,.400,2,8,.250,1,3,.333,1,3,4,6,0,0,2,2,15,9.1,+2
21,21,1999-03-11,25-032,DAL,,ORL,W (+17),1,32:11,3,7,.429,0,2,.000,3,3,1.000,1,1,2,11,1,0,3,0,9,12.0,+16
22,22,1999-03-13,25-034,DAL,,VAN,W (+17),1,36:15,1,4,.250,0,0,,6,7,.857,2,0,2,10,2,0,5,5,8,8.6,+20
23,23,1999-03-15,25-036,DAL,,POR,L (-15),1,32:26,4,10,.400,0,3,.000,1,1,1.000,1,5,6,4,1,0,5,2,9,3.8,-21
24,24,1999-03-17,25-038,DAL,@,NJN,L (-1),1,36:48,2,4,.500,0,0,,0,0,,1,3,4,4,0,0,1,5,4,3.4,-6
25,25,1999-03-19,25-040,DAL,@,DET,L (-7),1,25:22,2,8,.250,2,4,.500,2,2,1.000,0,3,3,4,2,0,3,2,8,5.1,-2
26,26,1999-03-20,25-041,DAL,,SAC,W (+14),1,42:19,7,16,.438,5,10,.500,3,3,1.000,1,1,2,4,1,0,1,2,22,16.6,+16
27,27,1999-03-22,25-043,DAL,,LAL,L (-3),1,42:28,1,4,.250,0,1,.000,1,1,1.000,3,1,4,8,2,1,4,3,3,6.1,+5
28,28,1999-03-24,25-045,DAL,,HOU,L (-10),1,28:42,1,10,.100,1,4,.250,0,0,,1,0,1,5,0,0,0,2,3,-0.2,-3
