Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
38,38,2017-12-27,19-299,BOS,@,CHO,W (+11),1,35:13,6,12,.500,0,3,.000,6,6,1.000,0,5,5,0,2,2,2,3,18,13.7,+10
39,39,2017-12-28,19-300,BOS,,HOU,W (+1),1,39:54,5,11,.455,0,3,.000,9,11,.818,0,5,5,1,2,1,0,0,19,17.4,+6
40,40,2017-12-31,19-303,BOS,,BRK,W (+3),1,32:43,2,7,.286,1,3,.333,4,6,.667,0,4,4,0,0,0,4,3,9,0.1,-3
41,41,2018-01-03,19-306,BOS,,CLE,W (+14),1,30:00,6,14,.429,1,3,.333,2,2,1.000,0,5,5,2,0,0,0,1,15,10.1,+21
42,42,2018-01-05,19-308,BOS,,MIN,W (+7),1,30:34,2,7,.286,0,4,.000,0,0,,1,2,3,1,1,0,0,1,4,2.5,-11
43,43,2018-01-06,19-309,BOS,@,BRK,W (+2),1,32:20,6,15,.400,2,2,1.000,0,0,,2,4,6,0,3,6,1,2,14,13.9,+10
44,44,2018-01-11,19-314,BOS,@,PHI,W (+11),1,24:22,7,13,.538,1,3,.333,1,2,.500,1,3,4,2,0,0,1,3,16,10.1,-8
45,45,2018-01-16,19-319,BOS,,NOP,L (-3),1,26:49,3,6,.500,2,4,.500,2,2,1.000,0,5,5,2,0,1,3,1,10,7.2,-2
46,46,2018-01-18,19-321,BOS,,PHI,L (-9),1,36:45,4,11,.364,1,3,.333,2,4,.500,0,4,4,0,2,2,2,3,11,5.5,-2
47,47,2018-01-21,19-324,BOS,,ORL,L (-8),1,30:45,4,11,.364,1,4,.250,0,0,,3,7,10,1,1,1,2,2,9,6.7,+3
48,48,2018-01-23,19-326,BOS,@,LAL,L (-1),1,30:34,1,6,.167,1,3,.333,1,2,.500,0,5,5,0,0,0,3,4,4,-3.3,-4
49,49,2018-01-24,19-327,BOS,@,LAC,W (+11),1,33:30,7,16,.438,2,4,.500,2,2,1.000,1,5,6,3,1,0,1,2,18,13.1,+6
50,50,2018-01-27,19-330,BOS,@,GSW,L (-4),1,28:21,2,9,.222,0,3,.000,0,0,,0,5,5,0,1,0,1,1,4,-0.4,+7
51,51,2018-01-29,19-332,BOS,@,DEN,W (+1),1,32:43,8,13,.615,2,4,.500,2,2,1.000,1,5,6,4,1,1,0,3,20,19.6,+10
52,52,2018-01-31,19-334,BOS,,NYK,W (+30),1,30:53,7,15,.467,1,4,.250,0,0,,0,3,3,1,0,0,0,0,15,8.9,+29
53,53,2018-02-02,19-336,BOS,,ATL,W (+9),1,31:34,11,19,.579,0,1,.000,5,5,1.000,0,4,4,3,4,0,0,4,27,23.8,+29
54,54,2018-02-04,19-338,BOS,,POR,W (+1),1,36:22,6,14,.429,3,5,.600,2,2,1.000,0,2,2,5,0,0,3,2,17,9.9,+2
55,55,2018-02-06,19-340,BOS,@,TOR,L (-20),1,20:49,2,9,.222,0,1,.000,0,0,,0,1,1,0,0,0,1,0,4,-2.2,-16
56,56,2018-02-08,19-342,BOS,@,WAS,W (+6),1,36:29,3,9,.333,0,3,.000,5,7,.714,0,2,2,1,2,0,3,2,11,4.6,+13
57,57,2018-02-09,19-343,BOS,,IND,L (-6),1,35:38,6,11,.545,0,0,,3,3,1.000,0,3,3,1,0,4,2,2,15,11.3,-6
58,58,2018-02-11,19-345,BOS,,CLE,L (-22),1,27:26,4,11,.364,1,2,.500,0,0,,1,1,2,1,1,0,2,3,9,2.4,-18
