Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
59,57,2005-03-28,25-008,NYK,@,GSW,L (-8),1,37:23,4,13,.308,2,7,.286,3,3,1.000,1,2,3,8,1,0,1,2,13,11.6,+1
60,58,2005-03-29,25-009,NYK,@,LAL,L (-10),1,36:47,5,11,.455,5,11,.455,1,1,1.000,1,1,2,9,1,0,1,3,16,16.4,-14
61,59,2005-04-01,25-012,NYK,,NJN,L (-2),1,45:33,7,15,.467,4,9,.444,5,5,1.000,1,4,5,4,2,0,2,3,23,18.8,-2
62,60,2005-04-03,25-014,NYK,@,MIL,L (-4),1,42:11,3,17,.176,3,10,.300,2,3,.667,1,0,1,5,2,0,4,4,11,0.5,-5
63,61,2005-04-05,25-016,NYK,,IND,L (-18),1,44:36,4,14,.286,2,6,.333,0,0,,1,4,5,5,1,0,1,1,10,6.8,-16
64,62,2005-04-07,25-018,NYK,@,NJN,L (-12),1,48:00,7,19,.368,3,12,.250,9,9,1.000,0,5,5,4,1,0,3,1,26,17.4,-12
65,63,2005-04-08,25-019,NYK,,CHI,L (-8),1,45:37,8,22,.364,2,8,.250,4,5,.800,0,0,0,3,4,0,1,2,22,13.7,-4
66,64,2005-04-10,25-021,NYK,@,IND,W (+1),1,47:01,13,20,.650,4,7,.571,2,3,.667,0,5,5,5,1,2,1,3,32,28.0,+2
67,65,2005-04-12,25-023,NYK,,TOR,L (-12),1,33:06,2,9,.222,0,5,.000,3,3,1.000,0,0,0,2,0,0,2,2,7,0.1,-23
68,66,2005-04-14,25-025,NYK,@,CLE,W (+6),1,42:44,10,16,.625,3,7,.429,2,6,.333,2,2,4,9,0,1,3,0,25,22.2,+2
69,67,2005-04-16,25-027,NYK,@,CHA,W (+2),1,42:59,6,17,.353,4,11,.364,1,2,.500,0,2,2,3,3,0,2,0,17,10.8,+5
70,68,2005-04-17,25-028,NYK,,ATL,L (-4),1,48:39,11,25,.440,6,14,.429,3,3,1.000,1,3,4,3,0,0,1,2,31,19.8,-10
71,69,2005-04-19,25-030,NYK,@,CHI,L (-1),1,45:21,11,24,.458,1,7,.143,1,4,.250,2,4,6,6,1,1,6,1,24,12.5,+5
72,70,2005-04-20,25-031,NYK,,WAS,W (+8),1,45:09,11,21,.524,7,12,.583,7,7,1.000,0,4,4,5,0,1,3,2,36,27.3,+6
1,1,2005-11-02,25-227,NYK,@,BOS,L (-14),0,36:38,3,11,.273,1,3,.333,4,4,1.000,1,3,4,3,2,0,6,1,11,3.8,-9
2,2,2005-11-04,25-229,NYK,,WAS,L (-11),0,24:24,2,5,.400,0,1,.000,0,2,.000,0,0,0,2,0,0,1,1,4,0.5,-10
3,3,2005-11-06,25-231,NYK,,GSW,L (-2),0,16:57,1,5,.200,0,1,.000,0,0,,0,1,1,3,0,1,3,0,2,-1.0,-2
4,4,2005-11-09,25-234,NYK,@,POR,L (-12),1,35:09,6,10,.600,0,1,.000,3,5,.600,0,3,3,2,1,0,0,2,15,12.1,-20
5,5,2005-11-11,25-236,NYK,@,GSW,L (-2),1,38:42,8,16,.500,1,4,.250,4,4,1.000,1,1,2,5,1,0,2,2,21,15.7,-8
6,6,2005-11-13,25-238,NYK,@,SAC,W (+10),0,22:33,6,12,.500,2,2,1.000,2,4,.500,0,0,0,2,0,0,4,1,16,6.2,0
7,7,2005-11-14,25-239,NYK,@,UTA,W (+11),0,34:55,7,15,.467,1,4,.250,5,6,.833,0,3,3,3,2,1,2,0,20,15.6,+7
8,8,2005-11-16,25-241,NYK,@,LAL,L (-5),0,27:41,5,9,.556,1,2,.500,1,2,.500,0,1,1,5,2,0,0,2,12,12.3,+9
9,9,2005-11-18,25-243,NYK,@,DEN,L (-9),1,44:03,6,18,.333,3,5,.600,2,4,.500,1,2,3,2,0,1,2,2,17,6.6,-10
10,10,2005-11-20,25-245,NYK,,POR,W (+11),1,38:29,5,14,.357,2,4,.500,7,7,1.000,0,5,5,4,1,0,4,1,19,12.1,+13
11,11,2005-11-23,25-248,NYK,@,CHA,L (-13),1,25:58,1,5,.200,0,2,.000,2,2,1.000,0,1,1,3,0,1,5,3,4,-2.2,-8
12,12,2005-11-26,25-251,NYK,,PHI,W (+3),0,29:47,5,17,.294,0,5,.000,1,2,.500,1,4,5,1,0,1,0,3,11,2.8,-3
