Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
74,73,1998-04-03,32-222,IND,@,CHH,L (-7),1,39:09,5,14,.357,3,7,.429,6,6,1.000,2,2,4,4,0,0,0,0,19,16.0,-12
75,74,1998-04-05,32-224,IND,,MIL,W (+1),1,36:00,4,10,.400,1,4,.250,9,9,1.000,1,1,2,1,0,0,1,2,18,12.5,-3
76,75,1998-04-07,32-226,IND,,CLE,W (+2),1,37:03,7,15,.467,1,3,.333,0,0,,1,2,3,7,0,0,2,0,15,11.5,+6
77,76,1998-04-09,32-228,IND,@,ATL,W (+3),1,44:16,5,16,.313,3,10,.300,6,8,.750,0,3,3,2,1,1,2,2,19,10.2,+12
78,77,1998-04-12,32-231,IND,@,BOS,W (+6),1,41:02,4,9,.444,3,6,.500,3,4,.750,0,3,3,4,6,0,1,0,14,17.6,+2
79,78,1998-04-13,32-232,IND,@,CHI,W (+9),1,35:44,7,12,.583,4,6,.667,4,6,.667,1,1,2,2,0,1,1,4,22,16.1,+7
80,79,1998-04-15,32-234,IND,,ATL,W (+12),1,40:52,7,13,.538,3,8,.375,5,5,1.000,0,3,3,0,2,0,1,0,22,17.6,+13
81,80,1998-04-17,32-236,IND,,TOR,W (+9),1,23:34,5,13,.385,1,7,.143,0,0,,2,2,4,3,0,0,1,3,11,5.8,+4
82,81,1998-04-18,32-237,IND,@,CLE,L (-4),1,12:00,3,6,.500,0,0,,2,2,1.000,0,0,0,2,0,0,1,0,8,5.4,+5
1,1,1999-02-05,33-165,IND,,WAS,W (+15),1,26:33,4,8,.500,0,1,.000,6,6,1.000,0,2,2,0,0,0,1,4,14,8.0,+6
2,2,1999-02-07,33-167,IND,@,DET,L (-9),1,36:20,6,11,.545,3,6,.500,11,13,.846,0,3,3,0,1,0,4,6,26,15.4,-13
3,3,1999-02-08,33-168,IND,@,CLE,W (+6),1,34:43,8,18,.444,3,9,.333,9,9,1.000,0,2,2,6,1,0,0,2,28,23.6,+10
4,4,1999-02-10,33-170,IND,@,POR,L (-8),1,36:12,3,9,.333,1,4,.250,5,6,.833,0,1,1,0,2,1,5,3,12,3.3,-6
5,5,1999-02-11,33-171,IND,@,VAN,W (+4),1,39:00,6,13,.462,3,5,.600,4,4,1.000,1,2,3,3,0,0,3,1,19,12.3,+4
6,6,1999-02-14,33-174,IND,@,LAL,W (+2),1,36:22,6,13,.462,2,6,.333,12,13,.923,0,2,2,1,1,0,2,2,26,18.4,+9
7,7,1999-02-16,33-176,IND,,MIA,L (-11),1,33:38,4,9,.444,0,1,.000,3,4,.750,0,1,1,1,0,0,3,1,11,3.5,-12
8,8,1999-02-18,33-178,IND,,PHI,W (+4),1,34:36,4,11,.364,1,4,.250,6,6,1.000,1,2,3,4,3,0,1,3,15,13.8,+5
9,9,1999-02-20,33-180,IND,@,MIL,W (+2),1,37:58,8,15,.533,4,8,.500,0,0,,2,4,6,2,0,0,2,2,20,13.9,+8
10,10,1999-02-21,33-181,IND,,NJN,W (+1),1,32:54,4,12,.333,2,4,.500,8,8,1.000,0,3,3,0,0,0,1,2,18,10.3,+1
11,11,1999-02-24,33-184,IND,,TOR,W (+20),1,28:00,3,5,.600,0,0,,0,0,,0,3,3,2,1,0,0,2,6,6.2,+6
12,12,1999-02-25,33-185,IND,@,CLE,W (+7),1,36:09,4,14,.286,2,8,.250,2,2,1.000,0,1,1,0,0,0,2,2,12,1.3,+8
13,13,1999-02-26,33-186,IND,@,ORL,L (-3),1,41:17,6,15,.400,3,10,.300,0,0,,1,0,1,4,0,0,3,3,15,6.2,-7
14,14,1999-03-02,33-190,IND,,DEN,W (+7),1,35:42,8,14,.571,2,2,1.000,3,4,.750,1,2,3,3,0,0,3,1,21,14.0,+23
15,15,1999-03-03,33-191,IND,@,WAS,W (+11),1,33:07,6,9,.667,2,4,.500,6,7,.857,0,2,2,1,2,0,2,2,20,16.2,+17
16,16,1999-03-05,33-193,IND,,GSW,L (-19),1,37:13,4,11,.364,1,4,.250,4,4,1.000,1,2,3,6,1,0,3,3,13,9.2,-16
17,17,1999-03-07,33-195,IND,,MIA,W (+13),1,35:46,4,10,.400,4,5,.800,4,4,1.000,0,1,1,2,0,1,1,1,16,11.6,+14
18,18,1999-03-10,33-198,IND,,NJN,W (+11),1,31:38,5,12,.417,1,2,.500,2,2,1.000,1,2,3,5,0,0,1,3,13,9.2,+17
19,19,1999-03-12,33-200,IND,,MIL,W (+5),1,34:57,6,13,.462,0,4,.000,10,10,1.000,0,0,0,4,1,0,1,2,22,17.3,+2
20,20,1999-03-14,33-202,IND,,BOS,W (+3),1,39:26,6,11,.545,2,5,.400,5,7,.714,0,5,5,4,1,0,1,1,19,16.8,+11
21,21,1999-03-16,33-204,IND,,ATL,L (-6),1,35:45,4,10,.400,4,8,.500,3,4,.750,0,0,0,3,1,1,2,2,15,10.2,-6
22,22,1999-03-17,33-205,IND,@,PHI,L (-4),1,39:04,6,12,.500,2,4,.500,13,14,.929,1,0,1,2,0,0,1,2,27,20.9,0
23,23,1999-03-19,33-207,IND,,CHI,W (+9),1,37:54,10,19,.526,5,10,.500,6,8,.750,0,1,1,1,1,0,2,3,31,19.7,+7
24,24,1999-03-20,33-208,IND,@,MIA,W (+5),1,37:02,4,12,.333,0,1,.000,3,4,.750,0,1,1,3,0,0,1,0,11,5.2,+7
25,25,1999-03-22,33-210,IND,,WAS,W (+4),1,34:33,5,12,.417,1,5,.200,7,7,1.000,0,2,2,1,1,0,2,3,18,10.7,+4
26,26,1999-03-24,33-212,IND,@,ATL,L (-1),1,36:58,10,13,.769,4,4,1.000,2,2,1.000,1,2,3,3,1,0,2,0,26,23.3,-6
27,27,1999-03-26,33-214,IND,@,NJN,W (+9),1,34:26,6,14,.429,2,5,.400,2,2,1.000,0,2,2,0,1,0,0,0,16,10.2,+7
28,28,1999-03-28,33-216,IND,@,BOS,W (+8),1,35:49,5,11,.455,1,5,.200,3,3,1.000,0,2,2,5,0,0,2,1,14,10.0,+11
29,29,1999-03-29,33-217,IND,,ATL,L (-1),1,39:22,6,15,.400,0,4,.000,5,5,1.000,0,2,2,2,1,0,0,2,17,11.1,+3
30,30,1999-03-30,33-218,IND,@,NYK,L (-1),1,37:02,7,19,.368,1,6,.167,4,4,1.000,1,0,1,5,0,0,4,3,19,7.5,-1
31,31,1999-04-01,33-220,IND,@,TOR,L (-1),1,34:31,6,12,.500,3,6,.500,1,2,.500,0,5,5,2,0,1,1,0,16,12.2,+2
32,32,1999-04-02,33-221,IND,@,CHH,W (+6),1,38:58,5,14,.357,0,2,.000,8,8,1.000,1,6,7,3,0,0,4,1,18,10.4,+6
33,33,1999-04-04,33-223,IND,,NYK,W (+13),1,35:21,5,11,.455,2,6,.333,0,1,.000,0,1,1,4,0,0,0,0,12,9.0,+4
34,34,1999-04-05,33-224,IND,@,DET,W (+2),1,38:29,8,14,.571,5,7,.714,2,2,1.000,0,4,4,1,0,0,1,4,23,15.7,-3
35,35,1999-04-07,33-226,IND,@,CHI,W (+17),1,30:59,4,13,.308,1,5,.200,1,1,1.000,0,2,2,4,0,1,2,0,10,4.6,+20
36,36,1999-04-09,33-228,IND,,DET,L (-1),1,37:57,6,14,.429,1,6,.167,1,2,.500,1,3,4,1,2,1,0,3,14,10.0,-2
37,37,1999-04-10,33-229,IND,,CHH,L (-2),1,33:45,6,15,.400,3,8,.375,2,2,1.000,0,3,3,0,0,0,0,3,17,8.6,-1
38,38,1999-04-12,33-231,IND,@,TOR,W (+10),1,34:31,4,10,.400,2,4,.500,7,7,1.000,0,3,3,2,0,1,0,0,17,14.6,+10
39,39,1999-04-14,33-233,IND,,ORL,W (+3),1,36:09,4,14,.286,1,5,.200,12,12,1.000,0,3,3,2,2,0,3,3,21,12.9,+6
40,40,1999-04-16,33-235,IND,@,PHI,L (-10),1,38:37,8,23,.348,4,12,.333,1,1,1.000,1,3,4,2,1,0,0,4,21,10.5,-6
41,41,1999-04-18,33-237,IND,@,MIA,L (-4),1,37:03,5,17,.294,1,6,.167,6,6,1.000,1,4,5,1,2,0,3,2,17,7.9,-4
42,42,1999-04-19,33-238,IND,@,BOS,W (+16),1,34:03,9,15,.600,4,6,.667,1,1,1.000,0,0,0,2,1,0,1,2,23,16.7,+17
43,43,1999-04-21,33-240,IND,,MIL,W (+8),1,41:07,6,16,.375,4,8,.500,4,5,.800,0,3,3,6,1,0,0,4,20,15.3,-8
44,44,1999-04-24,33-243,IND,,CHI,W (+18),1,29:40,7,13,.538,1,6,.167,5,5,1.000,1,3,4,3,0,1,2,2,20,15.3,+15
45,45,1999-04-25,33-244,IND,@,NJN,L (-22),1,38:17,11,21,.524,6,13,.462,6,6,1.000,0,0,0,0,0,0,0,1,34,23.3,-19
46,46,1999-04-27,33-246,IND,,ORL,L (-1),1,34:36,6,16,.375,3,9,.333,4,5,.800,3,2,5,1,2,0,0,1,19,14.8,-2
47,47,1999-04-29,33-248,IND,,CHH,W (+5),1,45:16,9,23,.391,3,7,.429,6,6,1.000,5,7,12,1,1,0,2,2,27,19.0,+8
48,48,1999-04-30,33-249,IND,@,ATL,W (+2),1,40:23,7,17,.412,3,7,.429,4,6,.667,0,1,1,0,2,0,0,2,21,12.6,-6
49,49,1999-05-02,33-251,IND,,NYK,W (+23),1,30:23,2,8,.250,0,2,.000,2,2,1.000,1,2,3,1,1,0,1,5,6,1.2,+16
50,50,1999-05-04,33-253,IND,,CLE,W (+22),1,28:37,8,15,.533,3,6,.500,5,5,1.000,0,3,3,3,2,1,1,0,24,21.4,+21
1,1,1999-11-02,34-070,IND,@,NJN,W (+7),1,39:19,4,13,.308,0,3,.000,19,21,.905,2,2,4,1,2,0,2,4,27,19.8,+7
2,2,1999-11-04,34-072,IND,@,CHH,L (-9),1,29:13,8,14,.571,1,4,.250,3,4,.750,0,3,3,2,1,0,3,1,20,12.9,-14
3,3,1999-11-06,34-074,IND,,BOS,W (+7),1,31:08,7,11,.636,4,5,.800,11,12,.917,0,0,0,1,1,0,1,3,29,23.2,+1
4,4,1999-11-09,34-077,IND,@,MIA,L (-12),1,26:16,3,10,.300,1,2,.500,6,6,1.000,1,1,2,2,1,0,3,2,13,6.8,-9
5,5,1999-11-11,34-079,IND,,ORL,W (+15),1,31:08,7,11,.636,2,4,.500,5,5,1.000,1,1,2,0,3,1,1,1,21,19.4,+2
6,6,1999-11-13,34-081,IND,,WAS,W (+22),1,30:31,3,9,.333,2,5,.400,7,8,.875,0,4,4,3,3,1,0,0,15,16.5,+20
7,7,1999-11-15,34-083,IND,@,HOU,W (+9),1,36:27,5,11,.455,0,1,.000,7,7,1.000,0,2,2,3,0,0,1,0,17,13.0,+13
8,8,1999-11-16,34-084,IND,@,SAS,L (-3),1,41:39,5,18,.278,1,5,.200,0,0,,0,4,4,4,0,0,2,0,11,2.4,+8
9,9,1999-11-19,34-087,IND,,ATL,L (-6),1,38:25,5,14,.357,2,3,.667,9,10,.900,3,1,4,2,2,0,1,1,21,17.2,-4
10,10,1999-11-20,34-088,IND,@,CLE,W (+9),1,31:50,5,13,.385,3,6,.500,0,0,,0,0,0,3,1,0,1,2,13,7.2,+10
11,11,1999-11-22,34-090,IND,@,BOS,L (-10),1,38:57,5,16,.313,2,4,.500,6,6,1.000,0,2,2,4,0,0,2,2,18,9.4,-3
12,12,1999-11-25,34-093,IND,,DET,L (-8),1,41:08,2,11,.182,1,7,.143,2,3,.667,1,3,4,2,0,0,3,4,7,-1.9,-4
13,13,1999-11-26,34-094,IND,,VAN,W (+19),1,31:40,3,8,.375,1,3,.333,4,4,1.000,0,1,1,4,2,0,4,0,11,7.7,+6
14,14,1999-11-28,34-096,IND,@,SEA,L (-11),1,24:00,1,9,.111,1,3,.333,3,3,1.000,0,2,2,3,0,0,1,0,6,1.8,-25
15,15,1999-11-29,34-097,IND,@,POR,W (+2),1,39:45,2,11,.182,2,4,.500,9,11,.818,0,3,3,0,5,0,0,3,15,12.0,-1
16,16,1999-12-01,34-099,IND,@,VAN,W (+7),1,41:14,7,12,.583,2,4,.500,10,10,1.000,0,5,5,2,2,2,1,2,26,24.9,+10
17,17,1999-12-03,34-101,IND,@,UTA,W (+25),1,36:56,10,19,.526,5,8,.625,6,7,.857,1,3,4,4,3,0,1,2,31,26.9,+19
18,18,1999-12-07,34-105,IND,,SAS,W (+6),1,42:07,7,20,.350,5,9,.556,4,5,.800,3,2,5,3,3,1,1,0,23,18.9,+5
19,19,1999-12-10,34-108,IND,,CLE,W (+48),1,26:26,5,7,.714,1,2,.500,2,2,1.000,0,1,1,8,0,1,1,0,13,15.7,+37
20,20,1999-12-11,34-109,IND,,LAC,W (+18),1,41:06,9,16,.563,3,6,.500,5,5,1.000,0,3,3,4,0,0,3,0,26,19.1,+20
21,21,1999-12-14,34-112,IND,@,TOR,L (-8),1,34:13,1,8,.125,0,1,.000,4,4,1.000,1,3,4,4,1,0,5,1,6,0.8,-13
22,22,1999-12-15,34-113,IND,,CHI,W (+11),1,36:54,5,10,.500,2,5,.400,6,6,1.000,0,1,1,4,2,0,0,0,18,18.1,+9
23,23,1999-12-17,34-115,IND,,UTA,W (+15),1,38:08,8,15,.533,2,5,.400,1,1,1.000,0,1,1,1,0,0,1,1,19,11.3,+11
24,24,1999-12-18,34-116,IND,@,MIL,L (-14),1,41:45,6,15,.400,4,9,.444,5,6,.833,1,0,1,1,0,1,4,3,21,9.4,-3
25,25,1999-12-21,34-119,IND,,SEA,W (+10),1,43:32,12,19,.632,6,10,.600,1,1,1.000,1,2,3,2,1,0,0,2,31,25.4,+11
26,26,1999-12-25,34-123,IND,,NYK,W (+11),1,41:12,6,16,.375,2,9,.222,12,14,.857,0,3,3,4,0,1,0,3,26,19.6,+7
27,27,1999-12-27,34-125,IND,@,CHI,W (+12),1,32:58,5,6,.833,3,4,.750,0,0,,0,1,1,2,2,0,1,1,13,13.1,+18
28,28,1999-12-29,34-127,IND,@,ATL,W (+27),1,32:44,9,16,.563,5,11,.455,2,2,1.000,0,0,0,1,2,0,0,0,25,20.1,+33
29,29,1999-12-30,34-128,IND,,CHH,W (+10),1,38:07,10,16,.625,4,7,.571,6,6,1.000,1,4,5,4,1,0,2,2,30,25.7,+25
30,30,2000-01-04,34-133,IND,,NJN,W (+5),1,29:16,10,14,.714,1,2,.500,3,3,1.000,1,1,2,4,0,0,2,3,24,18.8,+2
31,31,2000-01-06,34-135,IND,@,DEN,W (+15),1,40:45,7,11,.636,2,4,.500,4,4,1.000,0,3,3,2,0,0,0,0,20,17.4,+10
32,32,2000-01-08,34-137,IND,@,LAC,L (-13),1,40:55,6,15,.400,0,6,.000,4,4,1.000,0,4,4,1,1,0,5,2,16,5.0,-15
33,33,2000-01-09,34-138,IND,@,SAC,L (-3),1,41:54,5,14,.357,5,8,.625,4,4,1.000,1,2,3,2,3,1,2,1,19,15.2,-1
34,34,2000-01-12,34-141,IND,,WAS,W (+15),1,36:56,7,10,.700,2,2,1.000,1,1,1.000,0,3,3,2,0,3,3,2,17,13.4,+19
35,35,2000-01-14,34-143,IND,,LAL,W (+9),1,41:14,7,16,.438,1,4,.250,7,7,1.000,1,5,6,2,1,0,0,1,22,17.8,+15
36,36,2000-01-15,34-144,IND,@,ORL,W (+7),1,41:59,4,11,.364,1,5,.200,2,3,.667,0,2,2,2,0,0,2,3,11,3.3,+6
37,37,2000-01-17,34-146,IND,@,MIN,L (-1),1,39:17,5,13,.385,2,5,.400,5,5,1.000,0,5,5,2,0,0,2,1,17,10.4,-1
38,38,2000-01-19,34-148,IND,,MIL,W (+22),1,38:42,9,20,.450,3,9,.333,8,8,1.000,1,2,3,0,1,1,1,0,29,20.6,+10
39,39,2000-01-21,34-150,IND,@,WAS,L (-10),1,34:28,9,16,.563,3,8,.375,0,0,,0,2,2,0,1,0,0,1,21,14.6,-8
40,40,2000-01-22,34-151,IND,@,PHI,L (-6),1,44:50,10,20,.500,3,8,.375,5,5,1.000,1,1,2,1,2,0,2,1,28,19.3,-4
41,41,2000-01-24,34-153,IND,@,CHI,L (-1),1,43:52,3,14,.214,0,4,.000,0,0,,2,7,9,3,0,0,2,2,6,0.2,-5
42,42,2000-01-25,34-154,IND,,PHO,W (+6),1,40:37,5,10,.500,1,2,.500,10,10,1.000,1,3,4,2,1,2,3,1,21,18.0,+3
43,43,2000-01-29,34-158,IND,,MIA,W (+10),1,45:55,10,22,.455,4,8,.500,6,7,.857,1,1,2,3,1,0,0,1,30,21.9,+11
44,44,2000-02-01,34-161,IND,,BOS,W (+3),1,42:28,5,13,.385,2,3,.667,4,4,1.000,0,3,3,2,0,0,0,1,16,10.8,-2
45,45,2000-02-04,34-164,IND,,SAC,W (+10),1,39:08,4,16,.250,1,6,.167,5,5,1.000,0,3,3,0,1,0,3,3,14,2.1,+6
46,46,2000-02-05,34-165,IND,@,ORL,L (-5),1,40:10,3,8,.375,0,3,.000,7,8,.875,0,3,3,2,1,0,3,2,13,7.7,-2
47,47,2000-02-07,34-167,IND,,PHI,W (+25),1,33:32,12,21,.571,5,5,1.000,3,3,1.000,1,3,4,1,1,2,2,2,32,24.0,+10
48,48,2000-02-09,34-169,IND,@,BOS,W (+9),1,38:14,2,5,.400,2,3,.667,10,10,1.000,0,1,1,3,0,0,1,1,16,14.3,+8
49,49,2000-02-16,34-176,IND,,TOR,W (+8),1,38:17,5,9,.556,1,4,.250,0,0,,0,1,1,3,0,0,1,1,11,7.7,+4
50,50,2000-02-17,34-177,IND,@,MIL,W (+2),1,39:20,7,10,.700,0,3,.000,9,10,.900,0,3,3,3,1,0,1,2,23,20.6,+9
51,51,2000-02-19,34-179,IND,@,NYK,L (-14),1,28:18,5,11,.455,0,1,.000,6,7,.857,0,1,1,1,0,0,4,4,16,5.3,-6
52,52,2000-02-21,34-181,IND,,DAL,W (+1),1,42:06,4,12,.333,0,3,.000,7,7,1.000,1,2,3,3,1,1,2,4,15,9.7,-3
53,53,2000-02-23,34-183,IND,@,DET,W (+7),1,35:46,6,12,.500,2,4,.500,9,10,.900,2,4,6,3,0,0,2,2,23,18.5,+19
54,54,2000-02-24,34-184,IND,,CHI,W (+17),1,31:08,4,8,.500,2,2,1.000,2,2,1.000,1,3,4,2,0,0,1,1,12,9.6,+2
55,55,2000-02-26,34-186,IND,,GSW,W (+16),1,35:35,6,14,.429,3,8,.375,0,1,.000,0,2,2,2,2,0,2,1,15,8.8,+7
56,56,2000-02-29,34-189,IND,,DET,W (+10),1,39:12,7,17,.412,4,8,.500,6,7,.857,3,2,5,3,3,0,5,5,24,15.3,+12
57,57,2000-03-02,34-191,IND,@,PHO,L (-31),1,27:02,6,11,.545,2,6,.333,1,1,1.000,1,2,3,2,0,0,3,3,15,8.2,-24
58,58,2000-03-03,34-192,IND,@,LAL,L (-15),1,40:29,7,17,.412,1,4,.250,7,9,.778,2,3,5,1,2,2,1,1,22,17.1,-10
59,59,2000-03-05,34-194,IND,@,GSW,W (+19),1,29:14,4,14,.286,3,7,.429,4,5,.800,2,4,6,2,0,1,2,1,15,8.7,+11
60,60,2000-03-07,34-196,IND,,DEN,W (+1),1,37:23,3,12,.250,2,8,.250,2,2,1.000,0,3,3,1,3,0,1,0,10,6.4,-4
61,61,2000-03-09,34-198,IND,,POR,W (+8),1,47:24,4,16,.250,1,5,.200,8,10,.800,0,2,2,5,0,0,2,5,17,6.7,+14
62,62,2000-03-10,34-199,IND,@,CLE,W (+3),1,40:43,7,17,.412,4,9,.444,10,10,1.000,2,3,5,4,0,1,3,0,28,21.7,+4
63,63,2000-03-12,34-201,IND,,MIA,L (-9),1,38:06,8,12,.667,1,2,.500,9,9,1.000,0,0,0,2,0,0,2,1,26,19.8,-8
64,64,2000-03-14,34-203,IND,@,DAL,L (-21),1,25:33,3,10,.300,0,2,.000,1,1,1.000,1,1,2,2,3,0,1,1,7,5.2,-29
65,65,2000-03-15,34-204,IND,@,ATL,W (+6),1,43:09,9,16,.563,5,9,.556,5,7,.714,2,1,3,2,2,0,0,1,28,24.3,+9
66,66,2000-03-17,34-206,IND,,HOU,W (+9),1,36:45,3,5,.600,1,3,.333,0,0,,0,1,1,3,1,0,1,2,7,6.3,+12
67,67,2000-03-18,34-207,IND,,CHH,W (+14),1,39:03,7,12,.583,2,4,.500,4,4,1.000,0,5,5,0,1,0,0,1,20,16.5,+9
68,68,2000-03-21,34-210,IND,,NYK,W (+4),1,42:15,5,13,.385,2,4,.500,5,5,1.000,1,1,2,3,3,0,3,1,17,12.6,-4
69,69,2000-03-23,34-212,IND,,MIL,L (-21),1,38:15,6,13,.462,3,8,.375,1,2,.500,1,3,4,1,0,1,2,1,16,9.5,-23
70,70,2000-03-26,34-215,IND,,PHI,L (-10),1,37:33,4,12,.333,1,4,.250,3,3,1.000,0,4,4,2,1,0,2,1,12,6.4,-23
71,71,2000-03-28,34-217,IND,@,NJN,L (-5),1,29:54,5,16,.313,2,6,.333,1,2,.500,1,2,3,4,0,0,1,1,13,6.1,-17
72,72,2000-03-31,34-220,IND,,MIN,W (+24),1,35:30,9,15,.600,4,6,.667,4,4,1.000,0,3,3,0,2,0,2,1,26,19.6,+17
73,73,2000-04-02,34-222,IND,@,TOR,W (+21),1,37:20,5,10,.500,3,6,.500,0,0,,1,4,5,3,2,0,0,2,13,13.2,+15
74,74,2000-04-05,34-225,IND,,NJN,W (+4),1,40:14,3,11,.273,0,6,.000,2,2,1.000,1,1,2,4,2,0,2,0,8,5.3,+8
75,75,2000-04-07,34-227,IND,,CLE,W (+1),1,39:49,6,14,.429,0,4,.000,3,4,.750,0,1,1,1,3,0,0,0,15,11.2,-7
76,76,2000-04-09,34-229,IND,@,CHH,L (-16),1,35:03,3,11,.273,2,4,.500,3,3,1.000,0,4,4,3,0,0,1,4,11,5.2,-7
77,77,2000-04-10,34-230,IND,@,NYK,L (-2),1,32:24,2,7,.286,1,5,.200,4,4,1.000,0,1,1,0,0,0,2,2,9,2.4,-5
78,78,2000-04-12,34-232,IND,,TOR,W (+4),1,35:56,4,12,.333,2,6,.333,2,2,1.000,0,4,4,1,1,1,1,4,12,6.2,+9
79,79,2000-04-14,34-234,IND,@,MIA,W (+4),1,39:10,9,12,.750,3,3,1.000,5,6,.833,1,4,5,2,0,0,1,0,26,23.1,-4
80,80,2000-04-16,34-236,IND,@,DET,W (+11),1,38:33,7,11,.636,2,4,.500,5,5,1.000,1,0,1,1,0,0,0,4,21,15.9,+16
81,,2000-04-17,34-237,IND,@,PHI,W (+2),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
82,81,2000-04-19,34-239,IND,,ATL,W (+19),1,22:07,5,6,.833,1,2,.500,2,2,1.000,0,2,2,6,0,1,0,1,13,15.9,+13
1,1,2000-10-31,35-068,IND,@,SAS,L (-13),1,41:29,10,19,.526,2,9,.222,5,5,1.000,1,7,8,4,2,0,2,4,27,21.7,-9
2,2,2000-11-02,35-070,IND,@,DAL,L (-6),1,39:23,4,11,.364,2,4,.500,3,3,1.000,1,2,3,2,2,1,4,5,13,6.3,-11
3,3,2000-11-04,35-072,IND,,CHI,W (+13),1,36:46,6,13,.462,3,7,.429,5,5,1.000,0,4,4,1,2,0,0,1,20,16.8,+1
4,4,2000-11-08,35-076,IND,,MIL,W (+11),1,42:19,13,21,.619,7,11,.636,8,8,1.000,0,2,2,5,0,1,1,1,41,34.9,+19
5,5,2000-11-10,35-078,IND,@,WAS,W (+12),1,37:22,6,14,.429,1,4,.250,10,11,.909,0,1,1,4,1,0,2,0,23,17.3,+8
6,6,2000-11-11,35-079,IND,,DET,W (+10),1,38:02,9,20,.450,3,6,.500,3,4,.750,3,3,6,2,2,3,2,3,24,18.5,+14
7,7,2000-11-15,35-083,IND,@,DET,W (+4),1,41:56,9,18,.500,3,7,.429,9,11,.818,0,2,2,8,2,0,0,1,30,28.0,+12
8,8,2000-11-17,35-085,IND,,GSW,L (-2),1,41:25,10,15,.667,4,6,.667,6,6,1.000,1,5,6,5,1,0,0,1,30,29.8,-8
9,9,2000-11-18,35-086,IND,@,NJN,L (-5),1,42:48,9,16,.563,7,12,.583,6,8,.750,2,3,5,4,1,0,3,1,31,25.3,+3
10,10,2000-11-21,35-089,IND,,HOU,L (-12),1,41:42,11,19,.579,2,4,.500,4,4,1.000,0,3,3,7,0,0,0,1,28,24.5,-14
11,11,2000-11-23,35-091,IND,,TOR,L (-20),1,38:23,6,11,.545,2,3,.667,6,6,1.000,2,2,4,0,1,0,2,4,20,14.1,-32
12,12,2000-11-24,35-092,IND,,WAS,W (+12),1,37:15,6,13,.462,2,7,.286,3,4,.750,0,3,3,5,1,0,2,0,17,13.3,+20
13,13,2000-11-28,35-096,IND,@,LAL,L (-17),1,30:03,3,11,.273,2,8,.250,7,7,1.000,1,3,4,2,1,0,4,2,15,7.7,-25
14,14,2000-11-30,35-098,IND,@,GSW,L (-4),1,35:22,6,15,.400,3,8,.375,2,2,1.000,0,2,2,3,0,0,1,3,17,9.4,-10
15,15,2000-12-01,35-099,IND,@,VAN,W (+10),1,47:24,9,19,.474,1,2,.500,1,1,1.000,1,7,8,2,2,0,3,0,20,13.5,+11
16,16,2000-12-03,35-101,IND,@,MIL,L (-12),1,40:21,2,11,.182,0,4,.000,4,4,1.000,1,1,2,0,3,0,1,3,8,2.9,-10
17,17,2000-12-05,35-103,IND,,NJN,W (+24),1,30:14,5,10,.500,1,2,.500,5,5,1.000,0,6,6,5,2,1,3,1,16,15.6,+16
18,18,2000-12-06,35-104,IND,@,CHH,L (-3),1,41:57,5,16,.313,3,7,.429,10,10,1.000,0,4,4,3,2,0,3,1,23,15.7,-7
19,19,2000-12-08,35-106,IND,@,BOS,W (+13),1,34:55,3,7,.429,0,2,.000,4,4,1.000,0,3,3,3,1,0,1,0,10,9.3,+3
20,20,2000-12-09,35-107,IND,,CHH,W (+3),1,41:22,7,16,.438,0,3,.000,4,5,.800,1,2,3,2,0,0,2,1,18,9.5,+1
21,21,2000-12-12,35-110,IND,@,TOR,L (-14),1,42:43,6,16,.375,1,4,.250,6,6,1.000,0,2,2,2,3,0,3,3,19,11.0,-10
22,22,2000-12-13,35-111,IND,,DAL,W (+5),1,45:07,9,12,.750,2,4,.500,2,3,.667,0,2,2,3,1,0,3,4,22,15.9,+7
23,23,2000-12-15,35-113,IND,,CLE,L (-8),1,37:16,5,14,.357,4,10,.400,6,7,.857,0,2,2,2,1,1,4,1,20,11.1,-6
24,24,2000-12-16,35-114,IND,@,MIN,L (-3),1,44:59,7,13,.538,1,3,.333,5,6,.833,0,4,4,5,0,1,1,3,20,16.5,-6
25,25,2000-12-19,35-117,IND,@,CHI,W (+5),1,42:12,6,11,.545,3,4,.750,7,8,.875,1,3,4,3,2,0,2,2,22,19.2,+10
26,26,2000-12-20,35-118,IND,,TOR,L (-1),1,43:08,3,9,.333,0,2,.000,4,5,.800,0,5,5,4,1,0,1,3,10,7.6,-7
27,27,2000-12-22,35-120,IND,,UTA,L (-8),1,43:08,7,13,.538,0,2,.000,10,10,1.000,0,1,1,5,1,0,0,1,24,22.1,-15
28,28,2000-12-23,35-121,IND,@,ATL,L (-4),1,38:48,5,12,.417,1,5,.200,2,2,1.000,0,1,1,2,0,0,0,3,13,7.1,-7
29,29,2000-12-25,35-123,IND,,ORL,W (+10),1,38:45,8,17,.471,2,6,.333,4,4,1.000,0,1,1,5,3,0,2,3,22,16.9,+24
