Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
3,3,2010-10-30,23-019,MEM,,MIN,W (+20),1,38:10,5,15,.333,1,5,.200,3,4,.750,2,5,7,11,7,0,3,1,14,19.3,+27
4,4,2010-11-02,23-022,MEM,@,LAL,L (-19),1,34:05,6,11,.545,3,4,.750,1,3,.333,1,4,5,8,3,0,1,0,16,19.4,-1
5,5,2010-11-03,23-023,MEM,@,GSW,L (-6),1,44:01,6,13,.462,1,5,.200,5,7,.714,0,7,7,13,3,0,3,2,18,20.9,-6
6,6,2010-11-05,23-025,MEM,@,PHO,L (-5),1,46:37,7,15,.467,0,2,.000,2,6,.333,0,4,4,7,5,0,5,5,16,10.8,-5
7,7,2010-11-06,23-026,MEM,@,SAC,W (+9),1,36:03,7,17,.412,0,4,.000,0,0,,0,3,3,5,1,1,2,4,14,7.4,+11
8,8,2010-11-08,23-028,MEM,,PHO,W (+10),1,36:14,6,16,.375,1,4,.250,3,4,.750,0,2,2,6,4,0,3,2,16,11.8,+5
9,9,2010-11-10,23-030,MEM,,DAL,L (-15),1,36:51,4,11,.364,1,3,.333,0,0,,0,4,4,5,1,1,3,2,9,5.5,-13
10,10,2010-11-13,23-033,MEM,,BOS,L (-6),1,37:45,3,10,.300,1,4,.250,6,6,1.000,0,1,1,4,2,0,6,3,13,5.1,-4
11,11,2010-11-15,23-035,MEM,@,ORL,L (-17),1,35:38,5,11,.455,1,2,.500,0,0,,1,2,3,8,1,0,2,3,11,10.0,-3
12,12,2010-11-16,23-036,MEM,,POR,L (-1),1,31:07,5,14,.357,2,5,.400,4,4,1.000,0,2,2,6,0,0,3,1,16,9.6,0
13,13,2010-11-19,23-039,MEM,@,WAS,L (-3),1,29:12,5,13,.385,2,4,.500,0,0,,0,0,0,6,4,0,4,4,12,7.5,-4
14,14,2010-11-20,23-040,MEM,,MIA,W (+2),1,35:59,6,12,.500,1,2,.500,3,4,.750,1,4,5,6,0,0,1,1,16,14.3,+5
15,15,2010-11-24,23-044,MEM,,DET,W (+21),1,31:49,6,10,.600,0,2,.000,2,2,1.000,0,1,1,7,3,0,2,2,14,14.8,+27
16,16,2010-11-26,23-046,MEM,,GSW,W (+5),1,35:01,4,8,.500,2,3,.667,4,4,1.000,0,3,3,5,0,0,4,4,14,8.8,+5
17,17,2010-11-27,23-047,MEM,@,CLE,L (-6),1,30:52,3,9,.333,1,3,.333,4,6,.667,0,1,1,5,2,0,1,1,11,9.5,-16
18,18,2010-11-30,23-050,MEM,,LAL,W (+2),1,35:21,10,13,.769,4,5,.800,4,6,.667,0,3,3,3,2,0,2,1,28,24.7,+2
19,19,2010-12-01,23-051,MEM,@,ATL,L (-3),1,38:58,10,13,.769,0,2,.000,2,2,1.000,0,2,2,9,1,0,4,4,22,19.2,-2
20,20,2010-12-03,23-053,MEM,,HOU,L (-16),1,35:52,7,16,.438,0,3,.000,5,6,.833,0,1,1,8,3,0,2,2,19,16.3,-15
21,21,2010-12-05,23-055,MEM,@,DEN,L (-1),1,40:54,8,12,.667,2,2,1.000,1,2,.500,1,4,5,9,0,0,2,3,19,18.4,+7
22,22,2010-12-06,23-056,MEM,@,UTA,L (-9),1,37:36,5,10,.500,0,1,.000,9,10,.900,0,2,2,5,0,0,3,2,19,13.9,-8
23,23,2010-12-08,23-058,MEM,@,PHO,W (+6),1,44:25,5,13,.385,0,0,,1,2,.500,0,0,0,14,3,1,3,0,11,14.0,+14
24,24,2010-12-11,23-061,MEM,@,LAC,W (+1),1,34:53,3,14,.214,1,4,.250,0,0,,1,0,1,8,2,0,0,1,7,6.3,+8
25,25,2010-12-13,23-063,MEM,,POR,W (+13),1,32:32,3,9,.333,1,3,.333,4,4,1.000,0,5,5,3,2,0,3,2,11,7.7,-4
26,26,2010-12-15,23-065,MEM,,CHA,W (+33),1,29:56,2,6,.333,0,2,.000,2,2,1.000,0,3,3,9,4,0,3,2,6,10.0,+17
27,27,2010-12-17,23-067,MEM,@,HOU,L (-16),1,22:46,2,5,.400,1,1,1.000,2,2,1.000,0,4,4,3,0,0,1,2,7,5.8,-14
28,28,2010-12-18,23-068,MEM,@,SAS,L (-6),1,39:12,6,12,.500,1,2,.500,0,0,,1,1,2,8,1,0,4,3,13,9.4,-2
29,29,2010-12-21,23-071,MEM,,NJN,L (-7),1,32:47,5,12,.417,1,2,.500,2,3,.667,0,1,1,8,1,0,0,4,13,11.5,-1
30,30,2010-12-26,23-076,MEM,@,IND,W (+14),1,38:52,2,7,.286,0,1,.000,0,1,.000,0,6,6,10,2,1,1,2,4,9.2,+27
31,31,2010-12-27,23-077,MEM,,TOR,W (+11),1,38:32,4,7,.571,1,1,1.000,3,6,.500,0,0,0,6,2,0,3,0,12,10.7,+12
32,32,2010-12-29,23-079,MEM,@,SAC,L (-2),1,34:28,2,6,.333,0,0,,1,2,.500,1,3,4,7,1,0,3,3,5,4.5,-1
33,33,2011-01-01,23-082,MEM,@,UTA,L (-6),1,38:04,6,14,.429,1,7,.143,4,4,1.000,1,3,4,7,2,0,4,5,17,12.1,-3
34,34,2011-01-02,23-083,MEM,@,LAL,W (+19),1,32:22,4,7,.571,1,1,1.000,3,4,.750,0,5,5,6,1,0,0,2,12,14.2,+18
35,35,2011-01-04,23-085,MEM,,OKC,W (+5),1,42:49,4,11,.364,0,2,.000,1,2,.500,1,4,5,9,0,1,4,3,9,6.2,+8
36,36,2011-01-07,23-088,MEM,,UTA,W (+11),1,23:57,4,8,.500,0,0,,2,3,.667,1,2,3,4,2,0,1,4,10,9.1,+1
37,37,2011-01-08,23-089,MEM,@,OKC,L (-9),1,28:28,3,10,.300,0,3,.000,4,4,1.000,0,1,1,4,0,0,1,3,10,5.1,-12
38,38,2011-01-10,23-091,MEM,@,CHA,L (-14),1,36:52,6,17,.353,1,3,.333,0,0,,0,1,1,7,2,0,1,4,13,8.1,-4
39,39,2011-01-12,23-093,MEM,@,DET,W (+8),1,33:04,4,10,.400,0,2,.000,0,0,,0,2,2,9,0,0,2,3,8,6.3,+1
40,40,2011-01-15,23-096,MEM,,DAL,W (+19),1,29:22,3,6,.500,0,0,,2,2,1.000,0,4,4,6,0,0,0,3,8,9.2,+23
41,41,2011-01-17,23-098,MEM,,CHI,L (-12),1,28:43,2,6,.333,0,0,,1,1,1.000,0,2,2,6,2,0,1,2,5,6.6,-10
42,42,2011-01-19,23-100,MEM,@,NOH,L (-1),1,39:20,9,11,.818,1,2,.500,3,4,.750,0,2,2,5,0,0,4,3,22,16.4,+3
43,43,2011-01-21,23-102,MEM,,HOU,W (+5),1,34:54,7,11,.636,0,0,,3,5,.600,0,2,2,5,2,0,3,1,17,14.0,+2
44,44,2011-01-22,23-103,MEM,@,MIL,W (+13),1,37:38,3,11,.273,1,3,.333,1,2,.500,0,5,5,2,1,2,1,1,8,5.0,+19
45,45,2011-01-24,23-105,MEM,@,TOR,W (+2),1,35:37,5,9,.556,0,1,.000,3,6,.500,2,5,7,4,1,1,2,3,13,11.7,-5
46,46,2011-01-26,23-107,MEM,@,NJN,L (-5),1,39:13,7,13,.538,1,4,.250,1,2,.500,1,4,5,5,0,0,2,3,16,11.5,+4
47,47,2011-01-28,23-109,MEM,@,PHI,W (+5),1,37:46,6,15,.400,0,1,.000,1,2,.500,0,5,5,4,1,0,1,0,13,8.8,+6
48,48,2011-01-29,23-110,MEM,,WAS,W (+14),1,39:57,6,12,.500,2,2,1.000,1,2,.500,0,3,3,12,0,0,1,2,15,16.1,+13
49,49,2011-01-31,23-112,MEM,,ORL,W (+3),1,37:33,9,14,.643,4,6,.667,4,5,.800,0,2,2,11,2,0,3,3,26,25.5,-2
50,50,2011-02-02,23-114,MEM,@,MIN,W (+18),1,35:35,3,12,.250,3,5,.600,0,0,,0,5,5,9,3,0,2,1,9,10.2,+25
51,51,2011-02-04,23-116,MEM,,CLE,W (+7),1,37:50,7,13,.538,2,4,.500,5,6,.833,0,2,2,8,1,0,1,4,21,18.9,+1
52,52,2011-02-05,23-117,MEM,@,HOU,L (-2),1,41:08,2,16,.125,0,5,.000,2,3,.667,2,1,3,5,2,0,2,2,6,-0.4,-6
53,53,2011-02-07,23-119,MEM,,LAL,L (-9),1,38:48,5,12,.417,1,2,.500,2,3,.667,0,3,3,4,3,0,2,0,13,10.9,-8
54,54,2011-02-08,23-120,MEM,@,OKC,W (+4),1,35:36,4,12,.333,1,3,.333,4,6,.667,0,4,4,4,2,0,3,4,13,6.8,+9
55,55,2011-02-11,23-123,MEM,,MIL,W (+3),1,38:38,8,19,.421,3,5,.600,4,6,.667,1,4,5,8,3,0,3,3,23,18.4,+2
56,56,2011-02-13,23-125,MEM,,DEN,W (+8),1,35:40,7,11,.636,1,1,1.000,2,2,1.000,0,0,0,5,3,0,2,2,17,15.8,+8
57,57,2011-02-15,23-127,MEM,,PHI,W (+11),1,36:31,9,17,.529,4,7,.571,0,1,.000,0,2,2,3,5,2,1,2,22,20.6,0
